gyrox;gyroy;gyroz;promx;promy;promz;label
17.55335856;-7.793530366;40.896261;-4.220104688;-0.03824888;-0.717273526;bien
18.42241;-7.702554382;41.77933483;-4.157171356;0.811263884;-2.777008466;bien
18.50203729;-8.188694377;41.20403452;-4.357925299;1.663544783;-5.039378361;bien
17.35642547;-9.325695763;39.13880395;-5.098335007;2.659105462;-7.060530448;bien
15.00121175;-9.719643401;37.7336266;-6.489221582;3.362476721;-8.753302274;bien
12.53140873;-10.23783662;34.94056881;-7.273092321;3.830752766;-9.931672181;bien
11.2004526;-10.11964456;33.50981705;-7.47713377;4.437029896;-11.09893331;bien
9.933758746;-7.949637398;32.6418738;-8.022940084;4.947924182;-12.89518659;bien
7.363756552;-6.322361737;30.17406114;-8.724863024;5.342558752;-14.8301856;bien
3.708051495;-5.950452892;27.81185152;-9.29609687;5.693093944;-16.17337451;bien
1.370149579;-5.419725147;26.60097408;-9.631981775;6.017517309;-17.14977191;bien
0.501975696;-4.487827041;24.1096535;-10.34594013;6.288994841;-17.94298794;bien
0.128994804;-3.346350421;21.12374535;-11.13534223;6.546198306;-18.37236565;bien
-0.136891006;-2.846172266;17.71705132;-11.61819895;6.602655765;-18.85468538;bien
0.562886156;-2.36479552;15.70051108;-11.60673544;6.996102391;-19.73131377;bien
1.479261633;-2.429663087;13.71791352;-10.95930906;7.546850146;-20.76052978;bien
2.801453874;-2.318642824;12.08562089;-10.30779927;7.660090671;-21.60259918;bien
3.761866182;-2.520299619;8.412537698;-9.24065081;7.963124439;-22.19839963;bien
4.290194666;-2.841974887;4.883720413;-7.753566899;8.462958605;-22.48495858;bien
5.520639418;-2.3127289;2.250993419;-7.096530298;8.388650306;-23.08611449;bien
6.772662279;-1.381597333;-0.467505946;-7.336243268;7.941425826;-23.89592351;bien
7.640850479;-0.522380903;-2.99827237;-7.787411802;7.307906276;-24.50587723;bien
8.494060386;0.267562464;-5.360928357;-7.204358695;7.281735097;-25.21456914;bien
8.847020667;0.804260478;-7.539681619;-6.685569435;7.42719986;-26.00572297;bien
8.057757303;1.638287842;-9.293361332;-6.57390394;7.503140481;-26.64171811;bien
6.723956587;2.918777855;-10.86761725;-6.451204279;7.220751116;-26.791655;bien
5.639629893;3.557841473;-12.46061361;-6.219885449;7.027549836;-26.83199863;bien
4.010784032;3.370065581;-13.84702194;-5.867618332;7.151594096;-27.17887361;bien
1.668971712;2.969453239;-15.62511332;-5.907049676;7.171562752;-27.51024175;bien
-0.043763076;3.018742004;-17.58461252;-6.128036327;7.431993463;-27.55181637;bien
-0.70400687;3.620854116;-19.03900404;-6.351250266;7.911867238;-27.36198664;bien
-1.519917966;3.630912885;-20.95522503;-7.763559387;8.142504994;-27.52530973;bien
-2.251602182;3.185354463;-23.18841681;-9.989942896;8.140752313;-28.06216032;bien
-3.31215437;2.640991687;-25.50583674;-10.51458462;8.117926538;-28.04221834;bien
-4.769374033;2.242992899;-27.55089672;-10.15540799;8.154558783;-28.06085262;bien
-5.951947639;3.131773294;-27.68691531;-10.44803723;8.104209306;-28.27082458;bien
-7.103417908;3.489172671;-29.11541213;-10.48139294;7.844992021;-28.37382465;bien
-8.106356194;4.021724108;-29.98416407;-9.878371033;7.959439958;-28.26983005;bien
-8.975456933;4.992932744;-30.02856535;-9.737977092;7.786843579;-28.10404212;bien
-10.0100355;6.158862141;-29.89656396;-8.22943938;8.006335846;-27.51966692;bien
-11.30765397;6.783370685;-30.90520662;-6.603640465;8.37906347;-27.28210618;bien
-12.19411038;7.319760824;-31.35370737;-6.073452511;7.925379387;-27.34390547;bien
-13.27525632;7.707970673;-31.62518237;-4.625141973;7.756598118;-26.96957381;bien
-14.14378992;8.253538968;-32.44695976;-3.384414561;7.642398778;-26.53137807;bien
-14.40348834;8.405863988;-32.71713295;-3.049000137;7.179684652;-26.37088346;bien
-14.87042697;8.180263942;-33.197348;-2.258978122;6.983695004;-26.31706107;bien
-15.40414161;8.457960455;-33.62521395;-1.355510025;7.021970558;-26.26333923;bien
-15.9439134;9.010085152;-34.24949371;-0.703181697;6.962447828;-26.35244912;bien
-16.05301403;8.816345976;-35.68102904;-0.917095482;7.116390274;-26.38665788;bien
-15.3425138;8.705713197;-36.77196784;-1.498854843;7.330414384;-25.95355783;bien
-15.34853325;7.987033426;-37.34762499;-1.954304876;7.753821889;-25.41306048;bien
-15.57731717;8.022942616;-35.73362712;-1.961667657;7.725337802;-25.36377892;bien
-16.47233501;6.882701824;-34.1223275;-0.751096467;7.297837737;-25.20104905;bien
-16.61026712;6.080862256;-32.40497587;0.15968878;7.253326274;-24.9008954;bien
-14.94677399;6.573674056;-32.38278848;-0.642775667;7.780068056;-24.93368409;bien
-12.84103983;6.391568121;-34.20682952;-0.763783239;8.039794924;-24.48010358;bien
-11.82317538;6.663507447;-33.74533951;-0.192545933;8.343976232;-23.83258464;bien
-12.58548834;6.552111765;-32.80644902;-0.011323626;8.499201832;-23.50204909;bien
-14.0533424;5.826807701;-31.07131001;-1.096665062;8.202863034;-23.21264202;bien
-14.6766781;5.786017954;-29.14432681;-1.839413176;7.802582537;-22.36995991;bien
-17.53730401;4.190928126;-31.32264121;-1.782842716;7.746255652;-21.90130384;bien
-19.27754278;4.711518762;-31.26421118;-1.777529344;7.806633826;-21.68390123;bien
-19.72615472;5.505933957;-30.57386145;-2.662049254;7.439410653;-21.31524656;bien
-20.37604936;5.034628565;-30.26721401;-3.644214479;7.22774323;-20.84133901;bien
-21.64528802;4.233916118;-29.4274141;-4.913210948;6.972652144;-20.40800049;bien
-22.10729985;4.313297194;-27.59979864;-5.916536842;6.744148485;-20.21480119;bien
-21.84176631;3.915685487;-26.29297858;-6.011748404;6.718232624;-20.09652501;bien
-21.68566009;3.269689412;-26.59331613;-5.076173965;6.648654391;-19.7839609;bien
-21.13571579;2.676359543;-25.29216251;-4.160670702;6.454460672;-19.35080134;bien
-19.95796911;2.842939961;-23.28136549;-3.548348396;6.387936636;-19.08603565;bien
-18.83510299;3.135932283;-22.54466442;-2.984407523;6.470208909;-18.92625821;bien
-18.26754566;2.689626371;-22.96909312;-2.818989099;6.342646024;-18.7343172;bien
-17.44160934;3.206615114;-22.23162331;-2.819278866;6.082128952;-18.5289033;bien
-17.46964248;3.46174339;-21.40447131;-2.747621714;5.872878454;-18.266378;bien
-18.07237525;2.998173017;-19.45774085;-2.344753141;5.586849653;-17.8474857;bien
-18.56516719;2.536250548;-17.39089424;-1.813052835;5.359522688;-17.22189851;bien
-16.51511633;1.493539372;-17.26192022;-1.947899129;5.205159764;-16.72264684;bien
-14.24927912;1.580014894;-16.58802592;-1.946776929;5.066732604;-16.37990191;bien
-13.78948834;1.327467152;-15.75984702;-1.743423365;4.761553912;-16.1557731;bien
-13.57496432;0.068576088;-16.76156639;-1.831128712;4.29948916;-16.13787489;bien
-12.24506264;1.065382057;-15.61308071;-2.150622168;3.86757805;-15.87690284;bien
-11.85565864;1.365562983;-14.71679731;-2.49493493;3.961477717;-15.28024981;bien
-11.54142178;1.236314917;-14.23087346;-3.62983489;3.95479976;-14.97361787;bien
-11.13554832;1.102357869;-13.72126839;-4.247427304;3.688553116;-14.54647101;bien
-9.797211927;1.162411846;-12.37786116;-4.681394435;3.48977471;-14.16400318;bien
-8.539271158;0.461360005;-12.75937929;-4.739773931;3.421210709;-13.63047944;bien
-6.776145826;-0.195723069;-13.22686127;-5.009837196;3.205148545;-13.38751766;bien
-4.780820979;-0.19939268;-12.5876912;-5.407085231;3.214815324;-12.8893422;bien
-3.322642131;-0.301723473;-12.5701893;-5.688988323;3.204858616;-12.51060985;bien
-2.275339106;-0.271232248;-12.10872844;-5.738449661;3.155445731;-12.37642842;bien
-0.561783108;-0.780699746;-12.42583732;-5.647311421;3.15185358;-12.2956848;bien
1.396367798;-1.072651022;-12.80559456;-5.5970975;3.282092896;-12.07160897;bien
1.774723358;-1.112504503;-12.68663382;-5.530063506;3.414470467;-11.81240241;bien
0.364121464;-0.622068179;-11.96489118;-5.569644521;3.423423051;-11.54295087;bien
-0.469034753;0.135940827;-10.98878548;-5.326188718;3.443643836;-11.3318208;bien
-0.487483085;0.414484067;-10.49764865;-4.687929245;3.367153702;-10.99756511;bien
0.33733824;0.468908671;-11.08315218;-3.878918788;3.235515943;-10.59074774;bien
1.500145307;0.562967902;-11.8074877;-2.435178441;3.299076485;-10.17008185;bien
1.84006079;0.661987934;-12.08966124;-0.96947667;3.051736885;-9.903321921;bien
0.903442963;0.826248355;-11.59728778;-0.533297951;2.574674895;-9.713849701;bien
-1.130738021;1.20404526;-10.6377218;-0.320973263;2.433168532;-9.610431713;bien
-2.266603568;1.714132895;-9.996753608;0.221466149;2.520938041;-9.38199861;bien
-2.592157488;1.957793731;-10.51212787;0.532059631;2.584613894;-9.161197874;bien
-2.977434592;1.734260074;-11.35289158;0.680671559;2.52073618;-9.066019867;bien
-2.932658296;2.201162626;-10.90087588;1.174323323;2.524814184;-8.837780131;bien
-3.185677982;2.260347997;-10.88390353;1.855839202;2.539391819;-8.473215029;bien
-2.744181446;1.901447581;-10.90993782;2.154061239;2.312133824;-8.128851356;bien
-1.985516164;1.85484817;-10.4753275;2.194741323;2.139672311;-7.774789269;bien
-1.239443482;1.784309318;-9.951806893;2.141748144;2.022596844;-7.471102699;bien
-0.396002367;1.705590809;-9.414891006;2.164251394;1.873703847;-7.203478186;bien
0.879098026;1.691168225;-9.468270696;2.414540633;1.708138319;-6.834232233;bien
2.693088904;1.206012643;-10.3064055;2.625146393;1.639934338;-6.41858439;bien
4.545343263;0.706027191;-11.23458417;2.03565336;1.654290586;-6.193342508;bien
5.118584575;0.254280048;-11.92383888;1.698591041;1.614323956;-6.000956673;bien
4.979214756;0.402791306;-11.57692472;1.565146148;1.526193921;-5.731465913;bien
3.840470211;0.384204422;-10.92654884;1.255929983;1.258758065;-5.49707496;bien
2.85683062;0.589624812;-10.30914184;0.961664979;1.114538317;-5.332613428;bien
2.192621349;0.583860871;-9.845453874;0.343996364;1.063746877;-5.197333954;bien
1.991341935;0.330506985;-9.950957511;-0.329770807;1.151793046;-4.985591174;bien
2.362309953;0.079810357;-10.6902827;-0.746201824;1.28395862;-4.741994798;bien
2.432645999;0.023523381;-11.14094972;-0.109578735;1.288259402;-4.252289716;bien
1.383556114;0.367502887;-10.99623398;0.013196403;1.413569601;-4.119896471;bien
-0.238516395;0.528981584;-10.96630401;-0.316086726;1.483033978;-4.272818708;bien
-1.50150508;0.602528576;-10.95575153;-0.078178316;1.552217151;-4.302677042;bien
-2.268830851;0.336118116;-10.56604058;-0.016867314;1.482149276;-4.2770469;bien
-2.231644036;0.187665281;-10.24710686;-0.349708833;1.288901178;-4.120519539;bien
-1.635319536;0.227759092;-10.23485025;-0.324160708;1.276097907;-3.878738014;bien
-0.728371031;-0.117133183;-10.87331867;-0.32476897;1.3630923;-3.662779328;bien
0.115388812;-0.385675384;-11.19067319;-0.779976231;1.353739585;-3.594196923;bien
0.508759439;-0.120358792;-9.96007909;-1.017083096;1.343980478;-3.486499416;bien
0.13892039;-0.259034118;-9.620303487;-0.930610383;1.396317599;-3.441743701;bien
0.051699053;-0.166190163;-9.15516124;-0.714872484;1.513380456;-3.424412217;bien
0.226007967;0.380080187;-8.612868953;-0.219823769;1.653112138;-3.329614559;bien
0.435917561;0.446259497;-8.279732768;0.092998762;1.650613736;-3.396450931;bien
0.911188373;0.403613324;-8.132319767;0.378952691;1.614737817;-3.489382489;bien
1.16547431;0.371087692;-8.126715218;0.579924076;1.459230179;-3.452620937;bien
0.818842397;0.322629258;-7.571922642;0.33564239;1.248017774;-3.447329689;bien
-0.097984067;0.11012181;-7.066465304;-0.039275864;1.222375264;-3.436211853;bien
-1.563401686;0.060691722;-6.499107493;-0.489805789;1.335407518;-3.391258962;bien
-3.240151426;0.262892276;-6.023138668;-0.90156797;1.356150293;-3.28610707;bien
-4.38258902;0.466563214;-5.369608994;-1.086633114;1.291674328;-3.162768613;bien
-5.340730401;0.955953585;-5.004384713;-1.409504526;1.314554411;-3.229359321;bien
-6.139996652;1.304110611;-4.822377381;-1.438775493;1.296586955;-3.194718347;bien
-6.970326752;1.297356425;-4.641553112;-1.486185463;1.22475791;-3.105443965;bien
-7.698435285;0.949232017;-4.388773063;-1.771686651;1.143775603;-3.051865396;bien
-7.722463168;0.827424605;-3.969533945;-2.069896308;1.10496651;-2.916139121;bien
-7.671000462;0.822864046;-3.545011892;-2.322561362;1.141390571;-2.771017791;bien
-7.703895509;0.353216603;-3.791893719;-2.455602624;1.142552496;-2.650180763;bien
-7.63619634;0.342595312;-3.24039522;-2.419804588;1.165528657;-2.487935981;bien
-7.670376284;0.64050381;-2.354536601;-2.303473781;1.172071784;-2.309714357;bien
-7.25286318;0.703586999;-2.39558469;-2.033044335;1.167375837;-2.109808515;bien
-6.145129431;0.858355733;-2.585478929;-1.641754716;1.225638069;-1.868008309;bien
-5.068630066;0.86053637;-2.380885464;-1.344705877;1.281186496;-1.645066985;bien
-4.621347304;0.949618404;-1.546194088;-1.055206177;1.287565663;-1.468947507;bien
-4.414028519;1.165734557;-0.990600797;-0.614503083;1.195718562;-1.325243495;bien
-4.003361737;1.120718451;-0.669147038;-0.040962945;1.087184542;-1.219994394;bien
-3.83660426;0.817343494;-0.360982796;0.409104834;1.024891691;-1.158344967;bien
-3.184322134;0.873450525;-0.154211696;0.698931518;0.957107873;-1.127491547;bien
-2.250926279;0.787645942;-0.090589482;0.992849525;0.848109284;-1.080619159;bien
-1.033489551;0.526948043;-0.31786191;1.312086536;0.763585184;-1.001382335;bien
0.031672151;0.598239291;-0.551493072;1.584139271;0.759822158;-0.867172395;bien
1.059580533;0.612822711;-0.663486087;1.824964302;0.777632729;-0.70836798;bien
2.178268733;0.417077531;-0.851890948;1.976061877;0.76956249;-0.612642368;bien
2.985633991;0.2653876;-0.941212158;2.076514398;0.757042698;-0.57053027;bien
3.1491643;0.14990411;-0.748582612;2.200846937;0.803766446;-0.518289839;bien
2.66568387;0.157176308;-0.525016338;2.342260436;0.810956985;-0.46977049;bien
1.999260363;0.281574241;-0.475198187;2.450648682;0.760647694;-0.428293005;bien
1.386757418;0.394599873;-0.394238598;2.386623211;0.738583443;-0.416476236;bien
0.953950583;0.371903591;-0.455147096;2.22273354;0.75712989;-0.404776603;bien
0.691524073;0.228034407;-0.671530135;1.973507401;0.718738242;-0.37134333;bien
0.165914906;0.174095081;-0.826047223;1.676090608;0.631033843;-0.357317575;bien
-0.592918889;0.092427087;-0.747032964;1.344382024;0.585721716;-0.344958384;bien
-1.253096813;0.218109225;-0.524655121;1.00183761;0.567498803;-0.3192104;bien
-1.906470384;0.487469576;-0.341983836;-0.141841619;-0.117312059;1.197942311;bien
-2.3292416;0.575296328;-0.334297714;-0.210270163;-0.117728406;1.30079523;bien
-2.715439499;0.633778605;-0.370677462;-0.297246391;-0.063615565;1.466061616;bien
-3.300137455;0.654697437;-0.379638725;-0.337791071;-0.005344599;1.589612325;bien
-3.884953874;0.577161009;-0.372548436;-0.324924936;-0.003949073;1.531402711;bien
-4.208061887;0.596385348;-0.242131625;-0.293884335;-0.001581775;1.413189623;bien
-4.294309375;0.702650387;-0.111382404;-0.203328492;0.051304565;1.374773432;bien
-3.932342397;0.567687796;-0.122175384;-0.039363069;0.12887923;1.360031842;bien
-3.202284609;0.43140209;-0.184400473;0.154543991;0.230653033;1.39327271;bien
-2.398431705;0.485147673;-0.222748932;0.258933977;0.334910879;1.467491947;bien
-1.426793326;0.42406408;-0.282006928;0.396102331;0.43252493;1.594797012;bien
-0.484250895;0.379098661;-0.320593927;0.575347224;0.418668945;1.700425331;bien
0.31811725;0.376778432;-0.221300139;0.698278209;0.364994254;1.751020263;bien
1.009859774;0.315814109;-0.013194839;0.781245858;0.329050618;1.798134423;bien
1.897425413;0.270171747;0.13786191;0.792954717;0.300744028;1.842031492;bien
2.669041739;0.170524997;0.056229823;0.786666258;0.239618549;1.891925874;bien
3.206949255;0.041949428;-0.166704307;0.711104908;0.141889354;1.963548758;bien
3.432495786;-0.043341589;-0.38476781;0.553391488;0.036113606;2.033867361;bien
3.063151137;-0.010422526;-0.463413116;0.341726559;-0.069346827;2.132607167;bien
2.37489574;0.004334488;-0.382201882;0.148248915;-0.14717123;2.245484243;bien
1.360166609;0.048282704;-0.218728322;0.015024137;-0.204805268;2.36860927;bien
0.382888408;0.320659393;0.045594389;-0.087337456;-0.268003814;2.504944142;bien
-0.314860813;0.437818728;0.214901686;-0.168784235;-0.327202214;2.6621995;bien
-0.642200843;0.361355098;0.196108533;-0.20295031;-0.370856387;2.886153504;bien
-0.844752396;0.332889101;0.064993996;-0.187616017;-0.452038123;3.18956697;bien
-0.951546184;0.276300716;-0.071848285;-0.19481788;-0.632254605;3.561502092;bien
-1.120023323;0.297159046;-0.074959704;-0.279986744;-0.82760901;3.994903275;bien
-1.387788766;0.409330274;0.074020379;-0.433282937;-1.016367212;4.437317675;bien
-1.420895451;0.364740677;0.171464785;-0.644815129;-1.238895974;4.853714714;bien
-1.085652927;0.365136474;0.207438748;-0.890274502;-1.521540221;5.23703756;bien
-0.835425817;0.482433726;0.265675499;-1.098721703;-1.833403179;5.655917357;bien
-0.531924431;0.608231844;0.30550814;-1.293103444;-2.186593779;6.108664466;bien
-0.129476042;0.702576088;0.195855444;-1.429184381;-2.602437865;6.505513113;bien
0.378388523;0.576150271;-0.071678675;-1.235932236;-2.965005907;6.851797984;bien
0.66777237;0.4988764;-0.307114479;-0.672368641;-3.234643197;7.244318333;bien
0.706132779;0.45613555;-0.349671574;-0.217101789;-3.316826728;7.624199709;bien
0.758975811;0.365655467;-0.26348245;0.012282382;-3.307305135;8.045185541;bien
0.805305681;0.389311858;-0.163486145;0.287330732;-3.425904656;8.524205598;bien
0.938524997;0.411777682;-0.158736866;0.640008364;-3.699818119;8.997077379;bien
1.091172151;0.374445445;-0.118771793;0.87314597;-3.970818505;9.399658129;bien
0.98784257;0.442990994;0.085630066;1.1429496;-4.082963648;9.735585295;bien
0.825770061;0.47069126;0.227348285;1.156043285;-4.007567548;10.15460931;bien
1.072803198;0.321140861;0.079455837;0.930533268;-3.7804231;10.74552803;bien
1.487199977;0.332761171;-0.024021187;1.167206337;-3.657322145;11.46831675;bien
1.585754185;0.316301928;0.000963341;1.908832716;-3.8813552;12.21033926;bien
1.467731209;0.195291364;0.114586364;2.983866195;-4.334583238;12.88971885;bien
1.104222953;0.123149001;0.311292287;4.20642471;-4.812621185;13.62187635;bien
0.479557557;0.141704884;0.535296271;5.581158111;-4.999227923;14.73149707;bien
-0.11873831;0.39311113;0.781224685;5.881364115;-4.65190155;16.09681;bien
-0.620144845;0.484351403;0.83291225;5.098815452;-4.401878302;17.36117251;bien
-0.730382693;0.490528461;0.714512585;4.545082612;-4.600976253;18.14984615;bien
-0.662857522;0.508427376;0.538938864;4.031921673;-4.853385199;18.36146491;bien
-0.432132606;0.454061713;0.333248297;2.974463409;-4.857516593;18.38828846;bien
0.031927376;0.379444579;0.203801062;1.630566563;-4.644211477;18.73744181;bien
0.402233229;0.399853481;0.307097506;1.109973066;-4.458451472;19.35357396;bien
0.602921949;0.450007332;0.610453354;1.419225781;-4.352118775;19.8872776;bien
0.879635319;0.294736809;0.729732941;1.601216588;-4.420838375;20.38480025;bien
1.496568468;0.147314225;0.695760132;1.5372906;-4.661125831;21.20880733;bien
1.835215506;0.223424431;0.777157545;1.712282957;-4.978880595;22.18628678;bien
1.790840492;0.294795347;0.83642091;3.013660909;-5.446593087;22.92369179;bien
1.83177237;0.240658758;0.572001905;4.413583735;-6.051812309;23.43158931;bien
2.031704249;0.101609341;0.403108186;5.453129254;-6.637138858;24.23274693;bien
2.120512181;0.00750941;0.580912597;6.2687961;-6.938982219;25.54401436;bien
2.060637398;-0.046031925;0.842844244;6.98633811;-7.268292519;26.8303449;bien
2.113988339;-0.121234961;1.009748817;8.332326099;-7.322364859;27.99899918;bien
1.792762094;-0.023522457;1.276863526;9.50441966;-7.479153637;29.08037752;bien
0.872851749;0.030147443;1.643037294;9.287633166;-7.146190406;30.20174965;bien
0.037901628;-0.095167071;1.912608475;8.432141218;-6.238733538;31.61166979;bien
-0.774454278;-0.115906131;2.053615287;8.071170974;-5.844523341;32.93442489;bien
-1.27433697;-0.211841646;2.134993707;7.598994569;-6.439435703;33.72828092;bien
-1.786251241;-0.362944695;2.317660894;7.004067711;-7.238383146;34.21838234;bien
-2.889218912;-0.174841993;2.835822134;6.940512805;-8.063596435;34.58261864;bien
-3.963770812;0.058792576;3.416544106;7.686167152;-8.541972498;35.73250701;bien
-4.212260305;-0.174187276;3.813143459;9.219277323;-8.197941684;37.50188826;bien
-3.724832467;-0.545623254;4.128293673;10.76212462;-8.202712757;39.06508158;bien
-2.900374148;-0.772504907;4.172889793;11.42888041;-8.639093029;39.29534823;bien
-1.552902205;-0.95833189;4.103115806;12.08995627;-8.851624828;38.9378901;bien
-0.204816996;-1.189864796;4.356500404;13.46721973;-8.638151875;39.4526346;bien
0.276274275;-1.484338125;5.164556922;14.85625635;-8.362901776;40.28299906;bien
-0.101429743;-0.935706789;6.563221106;15.35505267;-8.049207475;40.58218256;bien
-0.30376856;-0.299950929;7.813188662;15.34484093;-7.879514601;41.24056685;bien
1.124591791;-0.629172728;8.687671631;15.53565558;-7.842396313;42.49954712;bien
4.85490515;-1.685106166;9.130474657;15.7486855;-7.919397229;43.06648173;bien
8.302798753;-2.242806835;9.336112978;15.36142377;-8.599050711;42.84977902;bien
9.772764173;-1.612765731;9.871027826;14.86111151;-8.879973151;42.66582843;bien
8.947110726;-0.658502887;10.99757863;13.52423598;-8.701660275;42.41443743;bien
7.549678213;-0.589567486;12.42603216;11.5698898;-8.469402157;41.77689899;bien
7.757038795;-0.554000462;13.68146167;11.17337903;-8.399215149;40.98383076;bien
8.73841912;-0.563452777;14.80066511;12.4513225;-8.290704045;40.90613047;bien
9.595974772;-0.872887195;15.95780349;14.06269681;-7.95092863;41.43592316;bien
9.914663722;-1.139005831;16.9785926;14.96661355;-7.63329173;41.61057262;bien
10.98803573;-1.265387253;17.37165431;14.98741451;-7.489694637;41.05258578;bien
11.96341375;-0.918257707;18.00141629;14.6430437;-7.368710504;41.15756368;bien
10.87868653;-0.468976562;20.25671239;13.00341407;-7.302322703;41.46227359;bien
8.711310703;0.089461552;23.65388188;10.37943681;-7.645744645;40.68855896;bien
7.89076781;1.025748066;25.30552794;8.813499416;-7.902049485;39.81585395;bien
8.136284725;0.010037929;24.73051207;7.811702427;-8.013570436;38.60659673;bien
9.008740446;0.14547431;25.68535712;6.845037349;-8.222727672;37.63512229;bien
9.363193684;1.174271389;27.83532225;6.371697353;-8.079292451;36.71228976;bien
7.818209271;0.199815552;29.3673551;5.840892377;-8.353950054;36.22464393;bien
7.965693453;-0.574825367;31.11575107;5.592384001;-8.558854825;35.6292392;bien
10.74552615;-1.077794654;32.61159081;5.992302499;-8.836009022;34.83449696;bien
13.34593355;-1.022894585;32.74231636;6.679955516;-8.828604434;33.96549713;bien
15.2594705;0.455644267;34.10242443;7.06735667;-8.50514725;32.81532546;bien
16.14542599;1.602474599;35.58705582;7.153765094;-8.035292089;31.24477338;bien
17.21767619;1.165817169;36.18809191;6.806117871;-7.77146238;29.8975095;bien
17.55668722;0.510419697;37.12786866;6.154476034;-7.516463947;28.79931032;bien
18.01128657;-0.71180291;38.89111327;5.495614632;-7.431954431;27.904719;bien
20.09345728;-1.802354924;40.99707343;4.801932552;-7.537238374;26.85788148;bien
23.337587;-1.931914213;41.27116984;4.563410621;-7.273454643;25.62017846;bien
24.20474737;-3.598497633;40.86489378;4.900468064;-7.055139323;24.0829404;bien
23.35392056;-4.114168168;42.41577225;5.423248892;-6.518623075;22.74759143;bien
21.42818733;-3.186011892;44.8654492;5.900177446;-5.784126228;21.93407127;bien
18.82485931;-2.584893892;45.1205157;6.213197594;-5.229937073;21.22213534;bien
17.03132756;-2.946810415;43.71399584;6.088250023;-4.594956395;19.57158429;bien
16.15500029;-2.656238136;44.88539643;5.679356065;-4.406899827;17.54293937;bien
14.88987242;-3.118167821;45.11842432;5.438457303;-4.043867151;16.01258182;bien
15.90915933;-4.383318785;43.45568987;5.242399653;-3.354937422;14.530481;bien
19.02727324;-5.630849729;43.14913601;3.933265982;-2.937825698;12.69788566;bien
20.06486635;-6.284554728;44.27828386;2.361562179;-2.46853271;10.7443207;bien
19.53358463;-6.8373581;45.07970956;2.101665876;-2.140935733;9.525129262;bien
18.96893996;-5.655444926;49.20206506;0.792068449;-1.620390001;8.58985563;bien
17.9960411;-6.453668341;47.30022907;-1.267598296;-0.743741459;7.422110655;bien
18.10398326;-6.284355444;46.70989551;-2.21561771;-0.450967964;6.070451332;bien
17.98830291;-5.686904514;47.1777875;-2.997999861;-0.688211725;4.397163918;bien
17.31347362;-6.822926106;48.30479263;-3.779336475;-0.926866474;2.752489762;bien
17.63477416;-6.872767694;50.9119186;-4.1244938;-0.779081227;1.05244782;bien
17.22405404;-7.677415656;50.7170284;-4.220104688;-0.03824888;-0.717273526;bien
18.92298482;-8.866034349;49.79507326;-4.157171356;0.811263884;-2.777008466;bien
20.39080626;-9.595598487;49.19353643;-4.357925299;1.663544783;-5.039378361;bien
19.59755802;-9.757131047;47.49065876;-5.098335007;2.659105462;-7.060530448;bien
18.49802425;-10.96475736;46.64084725;-6.489221582;3.362476721;-8.753302274;bien
16.80369986;-9.73402644;46.62693684;-7.273092321;3.830752766;-9.931672181;bien
14.72639395;-9.681973271;46.08851501;-7.47713377;4.437029896;-11.09893331;bien
15.17267833;-8.494222896;46.57627075;-8.022940084;4.947924182;-12.89518659;bien
14.52896438;-8.101125563;44.10251657;-8.724863024;5.342558752;-14.8301856;bien
12.53150739;-8.321405727;42.06724749;-9.29609687;5.693093944;-16.17337451;bien
10.72491658;-7.898382173;41.61673537;-9.631981775;6.017517309;-17.14977191;bien
9.395624408;-6.531778259;39.46819247;-10.34594013;6.288994841;-17.94298794;bien
8.895041277;-5.210484759;36.59699446;-11.13534223;6.546198306;-18.37236565;bien
8.666936151;-4.655532848;35.17750947;-11.61819895;6.602655765;-18.85468538;bien
7.871549244;-4.828937478;33.24610565;-11.60673544;6.996102391;-19.73131377;bien
8.113388004;-4.517198072;30.38634032;-10.95930906;7.546850146;-20.76052978;bien
8.455872012;-4.279853885;26.99829032;-10.30779927;7.660090671;-21.60259918;bien
7.707622157;-3.921701824;23.72132768;-9.24065081;7.963124439;-22.19839963;bien
6.603003002;-3.563942847;21.73985262;-7.753566899;8.462958605;-22.48495858;bien
5.754240734;-3.789856252;20.28062377;-7.096530298;8.388650306;-23.08611449;bien
6.534174633;-4.018290267;19.36847281;-7.336243268;7.941425826;-23.89592351;bien
7.613459069;-4.218072913;17.12770858;-7.787411802;7.307906276;-24.50587723;bien
6.981662972;-4.084508833;14.30958983;-7.204358695;7.281735097;-25.21456914;bien
6.510693915;-3.567732652;12.61085383;-6.685569435;7.42719986;-26.00572297;bien
6.737661413;-2.730706327;11.02833189;-6.57390394;7.503140481;-26.64171811;bien
5.488485337;-1.633253262;9.296490186;-6.451204279;7.220751116;-26.791655;bien
2.659789285;-0.582094331;7.750782011;-6.219885449;7.027549836;-26.83199863;bien
-0.020294366;-0.385728207;7.466923796;-5.867618332;7.151594096;-27.17887361;bien
-1.324730285;-0.071709676;7.547714583;-5.907049676;7.171562752;-27.51024175;bien
-2.435492033;0.563410692;6.346502887;-6.128036327;7.431993463;-27.55181637;bien
-3.360855733;0.952982277;3.730394527;-6.351250266;7.911867238;-27.36198664;bien
-3.50703816;1.930617943;1.519294019;-7.763559387;8.142504994;-27.52530973;bien
-3.548834546;2.87263047;0.989836682;-9.989942896;8.140752313;-28.06216032;bien
