epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681555726515,2023-04-15T12.48.46.515,3.570,-1.031,0.085,-0.231
1681555726525,2023-04-15T12.48.46.525,3.580,-1.032,0.084,-0.232
1681555726535,2023-04-15T12.48.46.535,3.590,-1.028,0.084,-0.231
1681555726545,2023-04-15T12.48.46.545,3.600,-1.030,0.086,-0.234
1681555726555,2023-04-15T12.48.46.555,3.610,-1.032,0.084,-0.232
1681555726565,2023-04-15T12.48.46.565,3.620,-1.029,0.085,-0.232
1681555726575,2023-04-15T12.48.46.575,3.630,-1.031,0.083,-0.231
1681555726585,2023-04-15T12.48.46.585,3.640,-1.031,0.081,-0.231
1681555726595,2023-04-15T12.48.46.595,3.650,-1.029,0.082,-0.229
1681555726605,2023-04-15T12.48.46.605,3.660,-1.029,0.088,-0.231
1681555726615,2023-04-15T12.48.46.615,3.670,-1.028,0.089,-0.237
1681555726625,2023-04-15T12.48.46.625,3.680,-1.028,0.088,-0.236
1681555726635,2023-04-15T12.48.46.635,3.690,-1.027,0.084,-0.235
1681555726645,2023-04-15T12.48.46.645,3.700,-1.029,0.084,-0.234
1681555726655,2023-04-15T12.48.46.655,3.710,-1.028,0.083,-0.233
1681555726665,2023-04-15T12.48.46.665,3.720,-1.029,0.083,-0.229
1681555726675,2023-04-15T12.48.46.675,3.730,-1.028,0.083,-0.231
1681555726685,2023-04-15T12.48.46.685,3.740,-1.030,0.083,-0.233
1681555726695,2023-04-15T12.48.46.695,3.750,-1.030,0.084,-0.233
1681555726705,2023-04-15T12.48.46.705,3.760,-1.029,0.085,-0.231
1681555726715,2023-04-15T12.48.46.715,3.770,-1.028,0.086,-0.232
1681555726725,2023-04-15T12.48.46.725,3.780,-1.030,0.088,-0.234
1681555726735,2023-04-15T12.48.46.735,3.790,-1.029,0.086,-0.234
1681555726745,2023-04-15T12.48.46.745,3.800,-1.031,0.084,-0.234
1681555726755,2023-04-15T12.48.46.755,3.810,-1.029,0.087,-0.237
1681555726765,2023-04-15T12.48.46.765,3.820,-1.027,0.085,-0.233
1681555726775,2023-04-15T12.48.46.775,3.830,-1.028,0.084,-0.229
1681555726785,2023-04-15T12.48.46.785,3.840,-1.028,0.084,-0.231
1681555726795,2023-04-15T12.48.46.795,3.850,-1.029,0.081,-0.235
1681555726805,2023-04-15T12.48.46.805,3.860,-1.027,0.084,-0.234
1681555726815,2023-04-15T12.48.46.815,3.870,-1.029,0.084,-0.235
1681555726825,2023-04-15T12.48.46.825,3.880,-1.028,0.086,-0.233
1681555726835,2023-04-15T12.48.46.835,3.890,-1.030,0.085,-0.231
1681555726845,2023-04-15T12.48.46.845,3.900,-1.026,0.086,-0.230
1681555726855,2023-04-15T12.48.46.855,3.910,-1.029,0.087,-0.232
1681555726865,2023-04-15T12.48.46.865,3.920,-1.030,0.086,-0.230
1681555726875,2023-04-15T12.48.46.875,3.930,-1.031,0.084,-0.231
1681555726885,2023-04-15T12.48.46.885,3.940,-1.030,0.085,-0.230
1681555726895,2023-04-15T12.48.46.895,3.950,-1.029,0.083,-0.230
1681555726905,2023-04-15T12.48.46.905,3.960,-1.026,0.082,-0.231
1681555726915,2023-04-15T12.48.46.915,3.970,-1.027,0.082,-0.230
1681555726925,2023-04-15T12.48.46.925,3.980,-1.030,0.084,-0.229
1681555726935,2023-04-15T12.48.46.935,3.990,-1.032,0.084,-0.230
1681555726945,2023-04-15T12.48.46.945,4.000,-1.032,0.084,-0.234
1681555726955,2023-04-15T12.48.46.955,4.010,-1.030,0.085,-0.233
1681555726965,2023-04-15T12.48.46.965,4.020,-1.027,0.084,-0.231
1681555726975,2023-04-15T12.48.46.975,4.030,-1.025,0.085,-0.232
1681555726985,2023-04-15T12.48.46.985,4.040,-1.026,0.087,-0.234
1681555726995,2023-04-15T12.48.46.995,4.050,-1.032,0.086,-0.235
1681555727005,2023-04-15T12.48.47.005,4.060,-1.031,0.084,-0.237
1681555727015,2023-04-15T12.48.47.015,4.070,-1.031,0.082,-0.232
1681555727025,2023-04-15T12.48.47.025,4.080,-1.029,0.084,-0.233
1681555727035,2023-04-15T12.48.47.035,4.090,-1.025,0.085,-0.232
1681555727045,2023-04-15T12.48.47.045,4.100,-1.028,0.085,-0.235
1681555727055,2023-04-15T12.48.47.055,4.110,-1.028,0.083,-0.236
1681555727065,2023-04-15T12.48.47.065,4.120,-1.029,0.084,-0.234
1681555727075,2023-04-15T12.48.47.075,4.130,-1.029,0.083,-0.232
1681555727085,2023-04-15T12.48.47.085,4.140,-1.027,0.083,-0.231
1681555727095,2023-04-15T12.48.47.095,4.150,-1.029,0.085,-0.232
1681555727105,2023-04-15T12.48.47.105,4.160,-1.030,0.085,-0.233
1681555727115,2023-04-15T12.48.47.115,4.170,-1.031,0.086,-0.230
1681555727125,2023-04-15T12.48.47.125,4.180,-1.031,0.087,-0.229
1681555727135,2023-04-15T12.48.47.135,4.190,-1.030,0.085,-0.230
1681555727145,2023-04-15T12.48.47.145,4.200,-1.026,0.084,-0.228
1681555727155,2023-04-15T12.48.47.155,4.210,-1.026,0.083,-0.226
1681555727165,2023-04-15T12.48.47.165,4.220,-1.028,0.084,-0.227
1681555727175,2023-04-15T12.48.47.175,4.230,-1.033,0.083,-0.228
1681555727185,2023-04-15T12.48.47.185,4.240,-1.034,0.083,-0.231
1681555727195,2023-04-15T12.48.47.195,4.250,-1.033,0.080,-0.228
1681555727205,2023-04-15T12.48.47.205,4.260,-1.027,0.079,-0.229
1681555727215,2023-04-15T12.48.47.215,4.270,-1.026,0.081,-0.229
1681555727225,2023-04-15T12.48.47.225,4.280,-1.031,0.082,-0.229
1681555727235,2023-04-15T12.48.47.235,4.290,-1.028,0.080,-0.233
1681555727245,2023-04-15T12.48.47.245,4.300,-1.029,0.083,-0.234
1681555727255,2023-04-15T12.48.47.255,4.310,-1.034,0.083,-0.233
1681555727265,2023-04-15T12.48.47.265,4.320,-1.032,0.082,-0.234
1681555727275,2023-04-15T12.48.47.275,4.330,-1.026,0.084,-0.236
1681555727285,2023-04-15T12.48.47.285,4.340,-1.029,0.085,-0.235
1681555727295,2023-04-15T12.48.47.295,4.350,-1.030,0.085,-0.239
1681555727305,2023-04-15T12.48.47.305,4.360,-1.030,0.084,-0.239
1681555727315,2023-04-15T12.48.47.315,4.370,-1.031,0.084,-0.232
1681555727325,2023-04-15T12.48.47.325,4.380,-1.029,0.083,-0.232
1681555727335,2023-04-15T12.48.47.335,4.390,-1.028,0.082,-0.232
1681555727345,2023-04-15T12.48.47.345,4.400,-1.031,0.084,-0.233
1681555727355,2023-04-15T12.48.47.355,4.410,-1.033,0.085,-0.235
1681555727365,2023-04-15T12.48.47.365,4.420,-1.029,0.083,-0.233
1681555727375,2023-04-15T12.48.47.375,4.430,-1.028,0.082,-0.231
1681555727385,2023-04-15T12.48.47.385,4.440,-1.025,0.081,-0.229
1681555727395,2023-04-15T12.48.47.395,4.450,-1.030,0.082,-0.233
1681555727405,2023-04-15T12.48.47.405,4.460,-1.031,0.080,-0.233
1681555727415,2023-04-15T12.48.47.415,4.470,-1.029,0.081,-0.231
1681555727425,2023-04-15T12.48.47.425,4.480,-1.031,0.081,-0.229
1681555727435,2023-04-15T12.48.47.435,4.490,-1.029,0.081,-0.227
1681555727445,2023-04-15T12.48.47.445,4.500,-1.028,0.078,-0.228
1681555727455,2023-04-15T12.48.47.455,4.510,-1.031,0.078,-0.231
1681555727465,2023-04-15T12.48.47.465,4.520,-1.030,0.079,-0.235
1681555727475,2023-04-15T12.48.47.475,4.530,-1.032,0.078,-0.241
1681555727485,2023-04-15T12.48.47.485,4.540,-1.034,0.082,-0.237
1681555727495,2023-04-15T12.48.47.495,4.550,-1.033,0.079,-0.234
1681555727505,2023-04-15T12.48.47.505,4.560,-1.031,0.080,-0.233
1681555727515,2023-04-15T12.48.47.515,4.570,-1.028,0.083,-0.232
1681555727525,2023-04-15T12.48.47.525,4.580,-1.026,0.085,-0.233
1681555727535,2023-04-15T12.48.47.535,4.590,-1.028,0.087,-0.232
1681555727545,2023-04-15T12.48.47.545,4.600,-1.024,0.085,-0.234
1681555727555,2023-04-15T12.48.47.555,4.610,-1.025,0.081,-0.233
1681555727565,2023-04-15T12.48.47.565,4.620,-1.031,0.086,-0.235
1681555727575,2023-04-15T12.48.47.575,4.630,-1.032,0.085,-0.236
1681555727585,2023-04-15T12.48.47.585,4.640,-1.028,0.082,-0.236
1681555727595,2023-04-15T12.48.47.595,4.650,-1.029,0.083,-0.234
1681555727605,2023-04-15T12.48.47.605,4.660,-1.034,0.083,-0.227
1681555727615,2023-04-15T12.48.47.615,4.670,-1.031,0.085,-0.228
1681555727625,2023-04-15T12.48.47.625,4.680,-1.029,0.087,-0.228
1681555727635,2023-04-15T12.48.47.635,4.690,-1.027,0.086,-0.226
1681555727645,2023-04-15T12.48.47.645,4.700,-1.029,0.086,-0.228
1681555727655,2023-04-15T12.48.47.655,4.710,-1.028,0.083,-0.230
1681555727665,2023-04-15T12.48.47.665,4.720,-1.032,0.080,-0.229
1681555727675,2023-04-15T12.48.47.675,4.730,-1.032,0.084,-0.230
1681555727685,2023-04-15T12.48.47.685,4.740,-1.029,0.085,-0.233
1681555727695,2023-04-15T12.48.47.695,4.750,-1.029,0.085,-0.230
1681555727705,2023-04-15T12.48.47.705,4.760,-1.032,0.083,-0.233
1681555727715,2023-04-15T12.48.47.715,4.770,-1.034,0.085,-0.235
1681555727725,2023-04-15T12.48.47.725,4.780,-1.032,0.085,-0.230
1681555727735,2023-04-15T12.48.47.735,4.790,-1.028,0.083,-0.226
1681555727745,2023-04-15T12.48.47.745,4.800,-1.027,0.085,-0.225
1681555727755,2023-04-15T12.48.47.755,4.810,-1.026,0.084,-0.230
1681555727765,2023-04-15T12.48.47.765,4.820,-1.027,0.082,-0.232
1681555727775,2023-04-15T12.48.47.775,4.830,-1.030,0.083,-0.235
1681555727785,2023-04-15T12.48.47.785,4.840,-1.029,0.081,-0.234
1681555727795,2023-04-15T12.48.47.795,4.850,-1.028,0.080,-0.236
1681555727805,2023-04-15T12.48.47.805,4.860,-1.030,0.083,-0.234
1681555727815,2023-04-15T12.48.47.815,4.870,-1.031,0.084,-0.233
1681555727825,2023-04-15T12.48.47.825,4.880,-1.028,0.080,-0.230
1681555727835,2023-04-15T12.48.47.835,4.890,-1.027,0.079,-0.232
1681555727845,2023-04-15T12.48.47.845,4.900,-1.030,0.081,-0.234
1681555727855,2023-04-15T12.48.47.855,4.910,-1.031,0.082,-0.231
1681555727865,2023-04-15T12.48.47.865,4.920,-1.029,0.083,-0.229
1681555727875,2023-04-15T12.48.47.875,4.930,-1.028,0.085,-0.229
1681555727885,2023-04-15T12.48.47.885,4.940,-1.028,0.084,-0.232
1681555727895,2023-04-15T12.48.47.895,4.950,-1.028,0.086,-0.230
1681555727905,2023-04-15T12.48.47.905,4.960,-1.031,0.088,-0.230
1681555727915,2023-04-15T12.48.47.915,4.970,-1.032,0.087,-0.230
1681555727925,2023-04-15T12.48.47.925,4.980,-1.031,0.089,-0.231
1681555727935,2023-04-15T12.48.47.935,4.990,-1.030,0.087,-0.229
1681555727945,2023-04-15T12.48.47.945,5.000,-1.031,0.089,-0.232
1681555727955,2023-04-15T12.48.47.955,5.010,-1.029,0.085,-0.233
1681555727965,2023-04-15T12.48.47.965,5.020,-1.029,0.082,-0.232
1681555727975,2023-04-15T12.48.47.975,5.030,-1.026,0.084,-0.233
1681555727985,2023-04-15T12.48.47.985,5.040,-1.031,0.086,-0.237
1681555727995,2023-04-15T12.48.47.995,5.050,-1.033,0.088,-0.230
1681555728005,2023-04-15T12.48.48.005,5.060,-1.033,0.088,-0.226
1681555728015,2023-04-15T12.48.48.015,5.070,-1.030,0.085,-0.221
1681555728025,2023-04-15T12.48.48.025,5.080,-1.029,0.085,-0.222
1681555728035,2023-04-15T12.48.48.035,5.090,-1.030,0.085,-0.224
1681555728045,2023-04-15T12.48.48.045,5.100,-1.031,0.085,-0.230
1681555728055,2023-04-15T12.48.48.055,5.110,-1.032,0.083,-0.231
1681555728065,2023-04-15T12.48.48.065,5.120,-1.029,0.082,-0.230
1681555728075,2023-04-15T12.48.48.075,5.130,-1.029,0.083,-0.232
1681555728085,2023-04-15T12.48.48.085,5.140,-1.028,0.081,-0.229
1681555728095,2023-04-15T12.48.48.095,5.150,-1.032,0.085,-0.229
1681555728105,2023-04-15T12.48.48.105,5.160,-1.029,0.086,-0.230
1681555728115,2023-04-15T12.48.48.115,5.170,-1.026,0.084,-0.229
1681555728125,2023-04-15T12.48.48.125,5.180,-1.028,0.085,-0.230
1681555728135,2023-04-15T12.48.48.135,5.190,-1.030,0.086,-0.229
1681555728145,2023-04-15T12.48.48.145,5.200,-1.033,0.085,-0.229
1681555728155,2023-04-15T12.48.48.155,5.210,-1.032,0.089,-0.228
1681555728165,2023-04-15T12.48.48.165,5.220,-1.032,0.087,-0.229
1681555728175,2023-04-15T12.48.48.175,5.230,-1.028,0.088,-0.230
1681555728185,2023-04-15T12.48.48.185,5.240,-1.027,0.087,-0.230
1681555728195,2023-04-15T12.48.48.195,5.250,-1.027,0.092,-0.235
1681555728205,2023-04-15T12.48.48.205,5.260,-1.024,0.095,-0.237
1681555728215,2023-04-15T12.48.48.215,5.270,-1.026,0.094,-0.238
1681555728225,2023-04-15T12.48.48.225,5.280,-1.028,0.093,-0.236
1681555728235,2023-04-15T12.48.48.235,5.290,-1.027,0.088,-0.235
1681555728245,2023-04-15T12.48.48.245,5.300,-1.031,0.088,-0.235
1681555728255,2023-04-15T12.48.48.255,5.310,-1.032,0.088,-0.231
1681555728265,2023-04-15T12.48.48.265,5.320,-1.033,0.088,-0.228
1681555728275,2023-04-15T12.48.48.275,5.330,-1.034,0.089,-0.225
1681555728285,2023-04-15T12.48.48.285,5.340,-1.034,0.092,-0.223
1681555728295,2023-04-15T12.48.48.295,5.350,-1.030,0.094,-0.224
1681555728305,2023-04-15T12.48.48.305,5.360,-1.024,0.094,-0.228
1681555728315,2023-04-15T12.48.48.315,5.370,-1.026,0.095,-0.229
1681555728325,2023-04-15T12.48.48.325,5.380,-1.028,0.091,-0.231
1681555728335,2023-04-15T12.48.48.335,5.390,-1.027,0.089,-0.231
1681555728345,2023-04-15T12.48.48.345,5.400,-1.028,0.086,-0.229
1681555728355,2023-04-15T12.48.48.355,5.410,-1.028,0.084,-0.227
1681555728365,2023-04-15T12.48.48.365,5.420,-1.027,0.087,-0.229
1681555728375,2023-04-15T12.48.48.375,5.430,-1.027,0.089,-0.234
1681555728385,2023-04-15T12.48.48.385,5.440,-1.029,0.092,-0.230
1681555728395,2023-04-15T12.48.48.395,5.450,-1.031,0.092,-0.233
1681555728405,2023-04-15T12.48.48.405,5.460,-1.029,0.093,-0.231
1681555728415,2023-04-15T12.48.48.415,5.470,-1.026,0.090,-0.233
1681555728425,2023-04-15T12.48.48.425,5.480,-1.028,0.091,-0.237
1681555728435,2023-04-15T12.48.48.435,5.490,-1.030,0.091,-0.238
1681555728445,2023-04-15T12.48.48.445,5.500,-1.032,0.089,-0.239
1681555728455,2023-04-15T12.48.48.455,5.510,-1.031,0.090,-0.236
1681555728465,2023-04-15T12.48.48.465,5.520,-1.035,0.095,-0.235
1681555728475,2023-04-15T12.48.48.475,5.530,-1.024,0.087,-0.236
1681555728485,2023-04-15T12.48.48.485,5.540,-1.019,0.077,-0.229
1681555728495,2023-04-15T12.48.48.495,5.550,-1.023,0.080,-0.236
1681555728505,2023-04-15T12.48.48.505,5.560,-1.032,0.089,-0.231
1681555728515,2023-04-15T12.48.48.515,5.570,-1.031,0.089,-0.229
1681555728525,2023-04-15T12.48.48.525,5.580,-1.025,0.089,-0.228
1681555728535,2023-04-15T12.48.48.535,5.590,-1.024,0.090,-0.225
1681555728545,2023-04-15T12.48.48.545,5.600,-1.029,0.092,-0.228
1681555728555,2023-04-15T12.48.48.555,5.610,-1.030,0.094,-0.228
1681555728565,2023-04-15T12.48.48.565,5.620,-1.031,0.091,-0.229
1681555728575,2023-04-15T12.48.48.575,5.630,-1.034,0.088,-0.229
1681555728585,2023-04-15T12.48.48.585,5.640,-1.030,0.086,-0.227
1681555728595,2023-04-15T12.48.48.595,5.650,-1.025,0.084,-0.220
1681555728605,2023-04-15T12.48.48.605,5.660,-1.029,0.083,-0.220
1681555728615,2023-04-15T12.48.48.615,5.670,-1.032,0.084,-0.221
1681555728625,2023-04-15T12.48.48.625,5.680,-1.029,0.082,-0.222
1681555728635,2023-04-15T12.48.48.635,5.690,-1.030,0.078,-0.227
1681555728645,2023-04-15T12.48.48.645,5.700,-1.030,0.076,-0.228
1681555728655,2023-04-15T12.48.48.655,5.710,-1.032,0.080,-0.231
1681555728665,2023-04-15T12.48.48.665,5.720,-1.035,0.085,-0.234
1681555728675,2023-04-15T12.48.48.675,5.730,-1.033,0.089,-0.237
1681555728685,2023-04-15T12.48.48.685,5.740,-1.027,0.092,-0.237
1681555728695,2023-04-15T12.48.48.695,5.750,-1.025,0.091,-0.236
1681555728705,2023-04-15T12.48.48.705,5.760,-1.027,0.090,-0.239
1681555728715,2023-04-15T12.48.48.715,5.770,-1.031,0.092,-0.244
1681555728725,2023-04-15T12.48.48.725,5.780,-1.032,0.093,-0.244
1681555728735,2023-04-15T12.48.48.735,5.790,-1.035,0.092,-0.247
1681555728745,2023-04-15T12.48.48.745,5.800,-1.025,0.088,-0.253
1681555728755,2023-04-15T12.48.48.755,5.810,-1.026,0.088,-0.253
1681555728765,2023-04-15T12.48.48.765,5.820,-1.031,0.086,-0.258
1681555728775,2023-04-15T12.48.48.775,5.830,-1.032,0.082,-0.259
1681555728785,2023-04-15T12.48.48.785,5.840,-1.027,0.082,-0.265
1681555728795,2023-04-15T12.48.48.795,5.850,-1.027,0.093,-0.257
1681555728805,2023-04-15T12.48.48.805,5.860,-1.029,0.094,-0.248
1681555728815,2023-04-15T12.48.48.815,5.870,-1.022,0.095,-0.248
1681555728825,2023-04-15T12.48.48.825,5.880,-1.023,0.091,-0.251
1681555728835,2023-04-15T12.48.48.835,5.890,-1.026,0.084,-0.256
1681555728845,2023-04-15T12.48.48.845,5.900,-1.029,0.083,-0.253
1681555728855,2023-04-15T12.48.48.855,5.910,-1.031,0.083,-0.246
1681555728865,2023-04-15T12.48.48.865,5.920,-1.029,0.087,-0.241
1681555728875,2023-04-15T12.48.48.875,5.930,-1.034,0.085,-0.233
1681555728885,2023-04-15T12.48.48.885,5.940,-1.034,0.079,-0.228
1681555728895,2023-04-15T12.48.48.895,5.950,-1.039,0.081,-0.225
1681555728905,2023-04-15T12.48.48.905,5.960,-1.044,0.083,-0.211
1681555728915,2023-04-15T12.48.48.915,5.970,-1.041,0.080,-0.202
1681555728925,2023-04-15T12.48.48.925,5.980,-1.036,0.080,-0.198
1681555728935,2023-04-15T12.48.48.935,5.990,-1.039,0.076,-0.200
1681555728945,2023-04-15T12.48.48.945,6.000,-1.048,0.076,-0.198
1681555728955,2023-04-15T12.48.48.955,6.010,-1.053,0.078,-0.197
1681555728965,2023-04-15T12.48.48.965,6.020,-1.052,0.079,-0.198
1681555728975,2023-04-15T12.48.48.975,6.030,-1.061,0.075,-0.199
1681555728985,2023-04-15T12.48.48.985,6.040,-1.069,0.079,-0.181
1681555728995,2023-04-15T12.48.48.995,6.050,-1.070,0.086,-0.156
1681555729005,2023-04-15T12.48.49.005,6.060,-1.065,0.084,-0.139
1681555729015,2023-04-15T12.48.49.015,6.070,-1.066,0.073,-0.142
1681555729025,2023-04-15T12.48.49.025,6.080,-1.069,0.066,-0.140
1681555729035,2023-04-15T12.48.49.035,6.090,-1.075,0.069,-0.131
1681555729045,2023-04-15T12.48.49.045,6.100,-1.089,0.081,-0.122
1681555729055,2023-04-15T12.48.49.055,6.110,-1.094,0.096,-0.107
1681555729065,2023-04-15T12.48.49.065,6.120,-1.092,0.092,-0.093
1681555729075,2023-04-15T12.48.49.075,6.130,-1.097,0.069,-0.082
1681555729085,2023-04-15T12.48.49.085,6.140,-1.103,0.048,-0.068
1681555729095,2023-04-15T12.48.49.095,6.150,-1.116,0.034,-0.029
1681555729105,2023-04-15T12.48.49.105,6.160,-1.114,0.018,0.015
1681555729115,2023-04-15T12.48.49.115,6.170,-1.122,-0.002,0.059
1681555729125,2023-04-15T12.48.49.125,6.180,-1.126,-0.039,0.117
1681555729135,2023-04-15T12.48.49.135,6.190,-1.088,-0.072,0.196
1681555729145,2023-04-15T12.48.49.145,6.200,-1.025,-0.093,0.244
1681555729155,2023-04-15T12.48.49.155,6.210,-0.970,-0.112,0.251
1681555729165,2023-04-15T12.48.49.165,6.220,-0.952,-0.119,0.230
1681555729175,2023-04-15T12.48.49.175,6.230,-0.950,-0.137,0.217
1681555729185,2023-04-15T12.48.49.185,6.240,-0.939,-0.126,0.176
1681555729195,2023-04-15T12.48.49.195,6.250,-0.987,-0.062,0.090
1681555729205,2023-04-15T12.48.49.205,6.260,-1.086,-0.059,-0.086
1681555729215,2023-04-15T12.48.49.215,6.270,-1.102,-0.109,-0.227
1681555729225,2023-04-15T12.48.49.225,6.280,-1.011,-0.058,-0.143
1681555729235,2023-04-15T12.48.49.235,6.290,-0.907,0.001,0.001
1681555729245,2023-04-15T12.48.49.245,6.300,-0.778,0.026,0.005
1681555729255,2023-04-15T12.48.49.255,6.310,-0.734,0.024,-0.056
1681555729265,2023-04-15T12.48.49.265,6.320,-0.837,-0.036,-0.075
1681555729275,2023-04-15T12.48.49.275,6.330,-0.987,-0.143,-0.058
1681555729285,2023-04-15T12.48.49.285,6.340,-1.089,-0.160,0.013
1681555729295,2023-04-15T12.48.49.295,6.350,-1.090,-0.067,0.081
1681555729305,2023-04-15T12.48.49.305,6.360,-1.135,0.124,0.149
1681555729315,2023-04-15T12.48.49.315,6.370,-1.081,0.234,0.092
1681555729325,2023-04-15T12.48.49.325,6.380,-1.046,0.099,0.053
1681555729335,2023-04-15T12.48.49.335,6.390,-1.014,-0.148,0.171
1681555729345,2023-04-15T12.48.49.345,6.400,-1.036,-0.247,0.135
1681555729355,2023-04-15T12.48.49.355,6.410,-1.079,-0.236,-0.053
1681555729365,2023-04-15T12.48.49.365,6.420,-1.009,-0.161,-0.065
1681555729375,2023-04-15T12.48.49.375,6.430,-0.861,-0.106,0.048
1681555729385,2023-04-15T12.48.49.385,6.440,-0.773,0.023,0.025
1681555729395,2023-04-15T12.48.49.395,6.450,-0.804,0.218,-0.014
1681555729405,2023-04-15T12.48.49.405,6.460,-0.756,0.451,0.043
1681555729415,2023-04-15T12.48.49.415,6.470,-0.794,0.669,0.257
1681555729425,2023-04-15T12.48.49.425,6.480,-0.868,0.785,0.576
1681555729435,2023-04-15T12.48.49.435,6.490,-1.044,0.585,0.826
1681555729445,2023-04-15T12.48.49.445,6.500,-1.306,0.192,0.826
1681555729455,2023-04-15T12.48.49.455,6.510,-1.458,-0.040,0.666
1681555729465,2023-04-15T12.48.49.465,6.520,-1.370,-0.060,0.508
1681555729475,2023-04-15T12.48.49.475,6.530,-1.127,0.035,0.379
1681555729485,2023-04-15T12.48.49.485,6.540,-0.971,0.005,0.247
1681555729495,2023-04-15T12.48.49.495,6.550,-0.914,-0.140,0.200
1681555729505,2023-04-15T12.48.49.505,6.560,-0.852,-0.181,0.241
1681555729515,2023-04-15T12.48.49.515,6.570,-0.837,-0.078,0.322
1681555729525,2023-04-15T12.48.49.525,6.580,-0.878,0.030,0.501
1681555729535,2023-04-15T12.48.49.535,6.590,-1.018,0.060,0.602
1681555729545,2023-04-15T12.48.49.545,6.600,-1.176,-0.030,0.623
1681555729555,2023-04-15T12.48.49.555,6.610,-1.208,-0.114,0.616
1681555729565,2023-04-15T12.48.49.565,6.620,-1.114,-0.113,0.634
1681555729575,2023-04-15T12.48.49.575,6.630,-0.988,-0.052,0.605
1681555729585,2023-04-15T12.48.49.585,6.640,-0.914,0.006,0.544
1681555729595,2023-04-15T12.48.49.595,6.650,-0.889,-0.035,0.481
1681555729605,2023-04-15T12.48.49.605,6.660,-0.858,-0.107,0.539
1681555729615,2023-04-15T12.48.49.615,6.670,-0.830,-0.066,0.675
1681555729625,2023-04-15T12.48.49.625,6.680,-0.904,-0.028,0.687
1681555729635,2023-04-15T12.48.49.635,6.690,-1.000,-0.075,0.675
1681555729645,2023-04-15T12.48.49.645,6.700,-1.000,-0.113,0.673
1681555729655,2023-04-15T12.48.49.655,6.710,-0.952,-0.111,0.681
1681555729665,2023-04-15T12.48.49.665,6.720,-0.896,-0.072,0.712
1681555729675,2023-04-15T12.48.49.675,6.730,-0.894,-0.055,0.669
1681555729685,2023-04-15T12.48.49.685,6.740,-0.882,-0.090,0.673
1681555729695,2023-04-15T12.48.49.695,6.750,-0.849,-0.067,0.709
1681555729705,2023-04-15T12.48.49.705,6.760,-0.849,0.005,0.728
1681555729715,2023-04-15T12.48.49.715,6.770,-0.866,0.062,0.760
1681555729725,2023-04-15T12.48.49.725,6.780,-0.894,0.138,0.761
1681555729735,2023-04-15T12.48.49.735,6.790,-0.902,0.173,0.739
1681555729745,2023-04-15T12.48.49.745,6.800,-0.887,0.132,0.720
1681555729755,2023-04-15T12.48.49.755,6.810,-0.861,0.075,0.721
1681555729765,2023-04-15T12.48.49.765,6.820,-0.826,0.048,0.751
1681555729775,2023-04-15T12.48.49.775,6.830,-0.809,0.032,0.764
1681555729785,2023-04-15T12.48.49.785,6.840,-0.853,0.019,0.753
1681555729795,2023-04-15T12.48.49.795,6.850,-0.915,-0.000,0.767
1681555729805,2023-04-15T12.48.49.805,6.860,-0.957,0.008,0.729
1681555729815,2023-04-15T12.48.49.815,6.870,-0.967,0.010,0.708
1681555729825,2023-04-15T12.48.49.825,6.880,-0.970,0.001,0.694
1681555729835,2023-04-15T12.48.49.835,6.890,-0.970,-0.008,0.652
1681555729845,2023-04-15T12.48.49.845,6.900,-0.951,-0.028,0.633
1681555729855,2023-04-15T12.48.49.855,6.910,-0.925,-0.066,0.640
1681555729865,2023-04-15T12.48.49.865,6.920,-0.905,-0.090,0.646
1681555729875,2023-04-15T12.48.49.875,6.930,-0.905,-0.087,0.648
1681555729885,2023-04-15T12.48.49.885,6.940,-0.907,-0.076,0.636
1681555729895,2023-04-15T12.48.49.895,6.950,-0.909,-0.044,0.617
1681555729905,2023-04-15T12.48.49.905,6.960,-0.899,-0.020,0.613
1681555729915,2023-04-15T12.48.49.915,6.970,-0.893,-0.028,0.604
1681555729925,2023-04-15T12.48.49.925,6.980,-0.897,-0.030,0.600
1681555729935,2023-04-15T12.48.49.935,6.990,-0.910,-0.022,0.590
1681555729945,2023-04-15T12.48.49.945,7.000,-0.921,0.004,0.582
1681555729955,2023-04-15T12.48.49.955,7.010,-0.927,0.042,0.556
1681555729965,2023-04-15T12.48.49.965,7.020,-0.932,0.050,0.532
