epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g);;;;;
1.68156E+12;2023-04-15T12.37.53.826;1.22;-1.22;0.031;-0.021
1.68156E+12;2023-04-15T12.37.53.836;1.23;-1.224;0.084;-0.039
1.68156E+12;2023-04-15T12.37.53.846;1.24;-1.216;0.105;-0.072
1.68156E+12;2023-04-15T12.37.53.856;1.25;-1.195;0.085;-0.075
1.68156E+12;2023-04-15T12.37.53.866;1.26;-1.187;0.062;-0.068
1.68156E+12;2023-04-15T12.37.53.876;1.27;-1.198;0.047;-0.063
1.68156E+12;2023-04-15T12.37.53.886;1.28;-1.197;0.04;-0.062
1.68156E+12;2023-04-15T12.37.53.896;1.29;-1.189;0.034;-0.063
1.68156E+12;2023-04-15T12.37.53.906;1.3;-1.168;0.051;-0.062
1.68156E+12;2023-04-15T12.37.53.916;1.31;-1.136;0.071;-0.058
1.68156E+12;2023-04-15T12.37.53.926;1.32;-1.119;0.08;-0.044
1.68156E+12;2023-04-15T12.37.53.936;1.33;-1.156;0.087;-0.043
1.68156E+12;2023-04-15T12.37.53.946;1.34;-1.166;0.092;-0.056
1.68156E+12;2023-04-15T12.37.53.956;1.35;-1.134;0.105;-0.056
1.68156E+12;2023-04-15T12.37.53.966;1.36;-1.092;0.125;-0.044
1.68156E+12;2023-04-15T12.37.53.976;1.37;-1.075;0.134;-0.059
1.68156E+12;2023-04-15T12.37.53.986;1.38;-1.064;0.134;-0.081
1.68156E+12;2023-04-15T12.37.53.996;1.39;-1.015;0.136;-0.052
1.68156E+12;2023-04-15T12.37.54.006;1.4;-0.98;0.16;-0.029
1.68156E+12;2023-04-15T12.37.54.016;1.41;-0.949;0.189;0.007
1.68156E+12;2023-04-15T12.37.54.026;1.42;-0.936;0.199;0.047
1.68156E+12;2023-04-15T12.37.54.036;1.43;-0.942;0.199;0.045
1.68156E+12;2023-04-15T12.37.54.046;1.44;-0.942;0.179;0.001
1.68156E+12;2023-04-15T12.37.54.056;1.45;-0.931;0.207;0.031
1.68156E+12;2023-04-15T12.37.54.066;1.46;-0.853;0.219;0.141
1.68156E+12;2023-04-15T12.37.54.076;1.47;-0.822;0.171;0.124
1.68156E+12;2023-04-15T12.37.54.086;1.48;-0.839;0.135;0.135
1.68156E+12;2023-04-15T12.37.54.096;1.49;-0.83;0.104;0.212
1.68156E+12;2023-04-15T12.37.54.106;1.5;-0.808;0.08;0.275
1.68156E+12;2023-04-15T12.37.54.116;1.51;-0.827;0.071;0.303
1.68156E+12;2023-04-15T12.37.54.126;1.52;-0.812;0.093;0.377
1.68156E+12;2023-04-15T12.37.54.136;1.53;-0.748;0.139;0.486
1.68156E+12;2023-04-15T12.37.54.146;1.54;-0.706;0.17;0.512
1.68156E+12;2023-04-15T12.37.54.156;1.55;-0.75;0.168;0.454
1.68156E+12;2023-04-15T12.37.54.166;1.56;-0.791;0.165;0.462
1.68156E+12;2023-04-15T12.37.54.176;1.57;-0.783;0.129;0.51
1.68156E+12;2023-04-15T12.37.54.186;1.58;-0.756;0.091;0.499
1.68156E+12;2023-04-15T12.37.54.196;1.59;-0.769;0.117;0.492
1.68156E+12;2023-04-15T12.37.54.206;1.6;-0.778;0.164;0.478
1.68156E+12;2023-04-15T12.37.54.216;1.61;-0.773;0.201;0.442
1.68156E+12;2023-04-15T12.37.54.226;1.62;-0.76;0.224;0.39
1.68156E+12;2023-04-15T12.37.54.236;1.63;-0.747;0.233;0.339
1.68156E+12;2023-04-15T12.37.54.246;1.64;-0.729;0.234;0.296
1.68156E+12;2023-04-15T12.37.54.256;1.65;-0.691;0.236;0.223
1.68156E+12;2023-04-15T12.37.54.266;1.66;-0.646;0.239;0.146
1.68156E+12;2023-04-15T12.37.54.276;1.67;-0.668;0.206;0.045
1.68156E+12;2023-04-15T12.37.54.286;1.68;-0.817;0.139;-0.093
1.68156E+12;2023-04-15T12.37.54.296;1.69;-1.301;-0.017;-0.156
1.68156E+12;2023-04-15T12.37.54.306;1.7;-2.014;-0.062;0.034
1.68156E+12;2023-04-15T12.37.54.316;1.71;-2.309;0.235;0.648
1.68156E+12;2023-04-15T12.37.54.326;1.72;-1.788;0.458;1.201
1.68156E+12;2023-04-15T12.37.54.336;1.73;-1.043;0.471;1.163
1.68156E+12;2023-04-15T12.37.54.346;1.74;-0.635;0.408;0.693
1.68156E+12;2023-04-15T12.37.54.356;1.75;-0.601;0.292;0.309
1.68156E+12;2023-04-15T12.37.54.366;1.76;-0.784;0.117;0.124
1.68156E+12;2023-04-15T12.37.54.376;1.77;-1.151;0.086;-0.159
1.68156E+12;2023-04-15T12.37.54.386;1.78;-1.323;0.245;-0.21
1.68156E+12;2023-04-15T12.37.54.396;1.79;-1.066;0.153;-0.088
1.68156E+12;2023-04-15T12.37.54.406;1.8;-0.824;-0.062;-0.044
1.68156E+12;2023-04-15T12.37.54.416;1.81;-0.859;-0.163;-0.079
1.68156E+12;2023-04-15T12.37.54.426;1.82;-1.029;-0.168;-0.104
1.68156E+12;2023-04-15T12.37.54.436;1.83;-1.141;-0.128;-0.09
1.68156E+12;2023-04-15T12.37.54.446;1.84;-1.092;0;-0.034
1.68156E+12;2023-04-15T12.37.54.456;1.85;-1.042;0.164;-0.04
