epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1684581661022,2023-05-20T13:21:01.022,21.630,-0.924,-0.218,-0.168
1684581661032,2023-05-20T13:21:01.032,21.640,-0.927,-0.208,-0.164
1684581661042,2023-05-20T13:21:01.042,21.650,-0.929,-0.195,-0.163
1684581661052,2023-05-20T13:21:01.052,21.660,-0.931,-0.183,-0.163
1684581661062,2023-05-20T13:21:01.062,21.670,-0.934,-0.179,-0.161
1684581661072,2023-05-20T13:21:01.072,21.680,-0.930,-0.191,-0.149
1684581661082,2023-05-20T13:21:01.082,21.690,-0.928,-0.204,-0.163
1684581661092,2023-05-20T13:21:01.092,21.700,-0.925,-0.209,-0.166
1684581661102,2023-05-20T13:21:01.102,21.710,-0.926,-0.210,-0.160
1684581661112,2023-05-20T13:21:01.112,21.720,-0.932,-0.213,-0.168
1684581661122,2023-05-20T13:21:01.122,21.730,-0.932,-0.208,-0.170
1684581661132,2023-05-20T13:21:01.132,21.740,-0.930,-0.207,-0.164
1684581661142,2023-05-20T13:21:01.142,21.750,-0.928,-0.215,-0.157
1684581661152,2023-05-20T13:21:01.152,21.760,-0.926,-0.226,-0.161
1684581661162,2023-05-20T13:21:01.162,21.770,-0.920,-0.240,-0.164
1684581661172,2023-05-20T13:21:01.172,21.780,-0.925,-0.246,-0.167
1684581661182,2023-05-20T13:21:01.182,21.790,-0.930,-0.231,-0.174
1684581661192,2023-05-20T13:21:01.192,21.800,-0.928,-0.208,-0.158
1684581661202,2023-05-20T13:21:01.202,21.810,-0.928,-0.186,-0.147
1684581661212,2023-05-20T13:21:01.212,21.820,-0.931,-0.167,-0.143
1684581661222,2023-05-20T13:21:01.222,21.830,-0.937,-0.158,-0.150
1684581661232,2023-05-20T13:21:01.232,21.840,-0.927,-0.178,-0.152
1684581661242,2023-05-20T13:21:01.242,21.850,-0.922,-0.214,-0.146
1684581661252,2023-05-20T13:21:01.252,21.860,-0.918,-0.231,-0.172
1684581661262,2023-05-20T13:21:01.262,21.870,-0.923,-0.223,-0.176
1684581661272,2023-05-20T13:21:01.272,21.880,-0.929,-0.206,-0.160
1684581661282,2023-05-20T13:21:01.282,21.890,-0.930,-0.189,-0.152
1684581661292,2023-05-20T13:21:01.292,21.900,-0.933,-0.170,-0.152
1684581661302,2023-05-20T13:21:01.302,21.910,-0.935,-0.155,-0.141
1684581661312,2023-05-20T13:21:01.312,21.920,-0.936,-0.138,-0.138
1684581661322,2023-05-20T13:21:01.322,21.930,-0.940,-0.115,-0.142
1684581661332,2023-05-20T13:21:01.332,21.940,-0.941,-0.095,-0.137
1684581661342,2023-05-20T13:21:01.342,21.950,-0.941,-0.089,-0.139
1684581661352,2023-05-20T13:21:01.352,21.960,-0.933,-0.108,-0.140
1684581661362,2023-05-20T13:21:01.362,21.970,-0.934,-0.134,-0.148
1684581661372,2023-05-20T13:21:01.372,21.980,-0.940,-0.156,-0.145
1684581661382,2023-05-20T13:21:01.382,21.990,-0.939,-0.171,-0.142
1684581661392,2023-05-20T13:21:01.392,22.000,-0.934,-0.185,-0.156
1684581661402,2023-05-20T13:21:01.402,22.010,-0.927,-0.212,-0.162
1684581661412,2023-05-20T13:21:01.412,22.020,-0.922,-0.247,-0.153
1684581661422,2023-05-20T13:21:01.422,22.030,-0.923,-0.259,-0.158
1684581661432,2023-05-20T13:21:01.432,22.040,-0.929,-0.244,-0.156
1684581661442,2023-05-20T13:21:01.442,22.050,-0.928,-0.207,-0.137
1684581661452,2023-05-20T13:21:01.452,22.060,-0.924,-0.162,-0.123
1684581661462,2023-05-20T13:21:01.462,22.070,-0.924,-0.118,-0.111
1684581661472,2023-05-20T13:21:01.472,22.080,-0.921,-0.083,-0.098
1684581661482,2023-05-20T13:21:01.482,22.090,-0.917,-0.062,-0.086
1684581661492,2023-05-20T13:21:01.492,22.100,-0.931,-0.052,-0.087
1684581661502,2023-05-20T13:21:01.502,22.110,-0.949,-0.048,-0.106
1684581661512,2023-05-20T13:21:01.512,22.120,-0.962,-0.047,-0.118
1684581661522,2023-05-20T13:21:01.522,22.130,-0.959,-0.061,-0.098
1684581661532,2023-05-20T13:21:01.532,22.140,-0.940,-0.064,-0.085
1684581661542,2023-05-20T13:21:01.542,22.150,-0.928,-0.056,-0.068
1684581661552,2023-05-20T13:21:01.552,22.160,-0.932,-0.019,-0.080
1684581661562,2023-05-20T13:21:01.562,22.170,-0.934,0.014,-0.096
1684581661572,2023-05-20T13:21:01.572,22.180,-0.920,0.005,-0.067
1684581661582,2023-05-20T13:21:01.582,22.190,-0.912,-0.013,-0.090
1684581661592,2023-05-20T13:21:01.592,22.200,-0.909,-0.089,-0.067
1684581661602,2023-05-20T13:21:01.602,22.210,-0.875,-0.102,-0.019
1684581661612,2023-05-20T13:21:01.612,22.220,-0.860,-0.066,-0.002
1684581661622,2023-05-20T13:21:01.622,22.230,-0.862,0.017,-0.016
1684581661632,2023-05-20T13:21:01.632,22.240,-0.866,0.057,0.034
1684581661642,2023-05-20T13:21:01.642,22.250,-0.852,0.076,0.086
1684581661652,2023-05-20T13:21:01.652,22.260,-0.836,0.139,0.074
1684581661662,2023-05-20T13:21:01.662,22.270,-0.796,0.202,0.069
1684581661672,2023-05-20T13:21:01.672,22.280,-0.793,0.161,0.102
1684581661682,2023-05-20T13:21:01.682,22.290,-0.807,0.125,0.019
1684581661692,2023-05-20T13:21:01.692,22.300,-0.783,-0.004,-0.020
1684581661702,2023-05-20T13:21:01.702,22.310,-0.758,-0.136,-0.049
1684581661712,2023-05-20T13:21:01.712,22.320,-0.789,-0.181,-0.107
1684581661722,2023-05-20T13:21:01.722,22.330,-0.865,-0.191,-0.122
1684581661732,2023-05-20T13:21:01.732,22.340,-0.890,-0.213,-0.149
1684581661742,2023-05-20T13:21:01.742,22.350,-0.875,-0.266,-0.101
1684581661752,2023-05-20T13:21:01.752,22.360,-0.923,-0.137,-0.191
1684581661762,2023-05-20T13:21:01.762,22.370,-0.955,-0.010,-0.205
1684581661772,2023-05-20T13:21:01.772,22.380,-0.918,0.148,-0.175
1684581661782,2023-05-20T13:21:01.782,22.390,-0.846,0.135,-0.162
1684581661792,2023-05-20T13:21:01.792,22.400,-0.846,0.080,-0.087
1684581661802,2023-05-20T13:21:01.802,22.410,-1.007,0.119,-0.072
1684581661812,2023-05-20T13:21:01.812,22.420,-1.061,0.034,0.025
1684581661822,2023-05-20T13:21:01.822,22.430,-0.972,-0.058,-0.063
1684581661832,2023-05-20T13:21:01.832,22.440,-0.915,-0.129,-0.145
1684581661842,2023-05-20T13:21:01.842,22.450,-0.995,-0.047,-0.122
1684581661852,2023-05-20T13:21:01.852,22.460,-1.071,0.057,-0.080
1684581661862,2023-05-20T13:21:01.862,22.470,-1.000,0.077,-0.063
1684581661872,2023-05-20T13:21:01.872,22.480,-0.934,-0.041,-0.088
1684581661882,2023-05-20T13:21:01.882,22.490,-1.029,-0.079,-0.221
1684581661892,2023-05-20T13:21:01.892,22.500,-1.213,0.173,-0.210
1684581661902,2023-05-20T13:21:01.902,22.510,-1.323,0.251,-0.044
1684581661912,2023-05-20T13:21:01.912,22.520,-1.255,0.233,-0.038
1684581661922,2023-05-20T13:21:01.922,22.530,-1.108,0.288,-0.047
1684581661932,2023-05-20T13:21:01.932,22.540,-1.004,0.295,0.031
1684581661942,2023-05-20T13:21:01.942,22.550,-0.930,0.186,0.102
1684581661952,2023-05-20T13:21:01.952,22.560,-0.856,0.079,0.115
1684581661962,2023-05-20T13:21:01.962,22.570,-0.839,0.110,0.033
1684581661972,2023-05-20T13:21:01.972,22.580,-0.823,0.148,0.026
1684581661982,2023-05-20T13:21:01.982,22.590,-0.886,0.241,-0.027
1684581661992,2023-05-20T13:21:01.992,22.600,-0.925,0.344,-0.120
1684581662002,2023-05-20T13:21:02.002,22.610,-0.954,0.429,-0.236
1684581662012,2023-05-20T13:21:02.012,22.620,-0.945,0.455,-0.171
1684581662022,2023-05-20T13:21:02.022,22.630,-0.937,0.418,-0.104
1684581662032,2023-05-20T13:21:02.032,22.640,-0.881,0.414,-0.071
1684581662042,2023-05-20T13:21:02.042,22.650,-0.793,0.439,0.015
1684581662052,2023-05-20T13:21:02.052,22.660,-0.755,0.427,0.067
1684581662062,2023-05-20T13:21:02.062,22.670,-0.759,0.445,0.111
1684581662072,2023-05-20T13:21:02.072,22.680,-0.776,0.413,0.078
1684581662082,2023-05-20T13:21:02.082,22.690,-0.810,0.448,0.028
1684581662092,2023-05-20T13:21:02.092,22.700,-0.850,0.514,0.008
1684581662102,2023-05-20T13:21:02.102,22.710,-0.837,0.537,0.009
1684581662112,2023-05-20T13:21:02.112,22.720,-0.818,0.501,-0.022
1684581662122,2023-05-20T13:21:02.122,22.730,-0.837,0.525,-0.097
1684581662132,2023-05-20T13:21:02.132,22.740,-0.836,0.605,-0.072
1684581662142,2023-05-20T13:21:02.142,22.750,-0.813,0.614,-0.015
1684581662152,2023-05-20T13:21:02.152,22.760,-0.769,0.533,-0.035
1684581662162,2023-05-20T13:21:02.162,22.770,-0.783,0.547,-0.018
1684581662172,2023-05-20T13:21:02.172,22.780,-0.793,0.538,0.010
1684581662182,2023-05-20T13:21:02.182,22.790,-0.809,0.558,0.032
1684581662192,2023-05-20T13:21:02.192,22.800,-0.787,0.552,0.079
1684581662202,2023-05-20T13:21:02.202,22.810,-0.817,0.545,0.147
1684581662212,2023-05-20T13:21:02.212,22.820,-0.832,0.522,0.170
1684581662222,2023-05-20T13:21:02.222,22.830,-0.794,0.501,0.143
1684581662232,2023-05-20T13:21:02.232,22.840,-0.810,0.535,0.105
1684581662242,2023-05-20T13:21:02.242,22.850,-0.867,0.590,0.104
1684581662252,2023-05-20T13:21:02.252,22.860,-0.881,0.601,0.093
1684581662262,2023-05-20T13:21:02.262,22.870,-0.846,0.540,0.088
1684581662272,2023-05-20T13:21:02.272,22.880,-0.831,0.538,0.090
1684581662282,2023-05-20T13:21:02.282,22.890,-0.823,0.545,0.094
1684581662292,2023-05-20T13:21:02.292,22.900,-0.834,0.561,0.106
1684581662302,2023-05-20T13:21:02.302,22.910,-0.826,0.563,0.130
1684581662312,2023-05-20T13:21:02.312,22.920,-0.827,0.561,0.153
1684581662322,2023-05-20T13:21:02.322,22.930,-0.811,0.538,0.138
1684581662332,2023-05-20T13:21:02.332,22.940,-0.785,0.547,0.118
1684581662342,2023-05-20T13:21:02.342,22.950,-0.798,0.606,0.109
1684581662352,2023-05-20T13:21:02.352,22.960,-0.815,0.631,0.105
1684581662362,2023-05-20T13:21:02.362,22.970,-0.799,0.581,0.103
1684581662372,2023-05-20T13:21:02.372,22.980,-0.775,0.563,0.084
1684581662382,2023-05-20T13:21:02.382,22.990,-0.782,0.574,0.096
1684581662392,2023-05-20T13:21:02.392,23.000,-0.810,0.564,0.099
1684581662402,2023-05-20T13:21:02.402,23.010,-0.820,0.555,0.109
1684581662412,2023-05-20T13:21:02.412,23.020,-0.837,0.557,0.138
1684581662422,2023-05-20T13:21:02.422,23.030,-0.840,0.543,0.135
1684581662432,2023-05-20T13:21:02.432,23.040,-0.823,0.531,0.126
1684581662442,2023-05-20T13:21:02.442,23.050,-0.827,0.542,0.099
1684581662452,2023-05-20T13:21:02.452,23.060,-0.838,0.557,0.070
1684581662462,2023-05-20T13:21:02.462,23.070,-0.845,0.572,0.071
1684581662472,2023-05-20T13:21:02.472,23.080,-0.862,0.556,0.066
1684581662482,2023-05-20T13:21:02.482,23.090,-0.873,0.561,0.040
1684581662492,2023-05-20T13:21:02.492,23.100,-0.879,0.569,0.048
1684581662502,2023-05-20T13:21:02.502,23.110,-0.879,0.546,0.038
1684581662512,2023-05-20T13:21:02.512,23.120,-0.879,0.550,0.023
1684581662522,2023-05-20T13:21:02.522,23.130,-0.884,0.546,0.027
1684581662532,2023-05-20T13:21:02.532,23.140,-0.871,0.516,0.039
1684581662542,2023-05-20T13:21:02.542,23.150,-0.863,0.487,0.053
1684581662552,2023-05-20T13:21:02.552,23.160,-0.866,0.463,0.064
1684581662562,2023-05-20T13:21:02.562,23.170,-0.890,0.463,0.051
1684581662572,2023-05-20T13:21:02.572,23.180,-0.906,0.479,0.056
1684581662582,2023-05-20T13:21:02.582,23.190,-0.925,0.457,0.054
1684581662592,2023-05-20T13:21:02.592,23.200,-0.925,0.441,0.038
1684581662602,2023-05-20T13:21:02.602,23.210,-0.915,0.423,0.027
1684581662612,2023-05-20T13:21:02.612,23.220,-0.916,0.421,0.021
1684581662622,2023-05-20T13:21:02.622,23.230,-0.916,0.410,0.002
1684581662632,2023-05-20T13:21:02.632,23.240,-0.912,0.404,-0.014
1684581662642,2023-05-20T13:21:02.642,23.250,-0.928,0.422,-0.021
1684581662652,2023-05-20T13:21:02.652,23.260,-0.927,0.395,-0.008
1684581662662,2023-05-20T13:21:02.662,23.270,-0.932,0.357,-0.015
1684581662672,2023-05-20T13:21:02.672,23.280,-0.932,0.342,-0.021
1684581662682,2023-05-20T13:21:02.682,23.290,-0.933,0.334,-0.029
1684581662692,2023-05-20T13:21:02.692,23.300,-0.945,0.311,-0.045
1684581662702,2023-05-20T13:21:02.702,23.310,-0.950,0.315,-0.043
1684581662712,2023-05-20T13:21:02.712,23.320,-0.938,0.317,-0.042
1684581662722,2023-05-20T13:21:02.722,23.330,-0.918,0.307,-0.052
1684581662732,2023-05-20T13:21:02.732,23.340,-0.917,0.301,-0.065
1684581662742,2023-05-20T13:21:02.742,23.350,-0.912,0.317,-0.047
1684581662752,2023-05-20T13:21:02.752,23.360,-0.902,0.281,-0.050
1684581662762,2023-05-20T13:21:02.762,23.370,-0.905,0.281,-0.055
1684581662772,2023-05-20T13:21:02.772,23.380,-0.901,0.263,-0.060
1684581662782,2023-05-20T13:21:02.782,23.390,-0.902,0.232,-0.053
1684581662792,2023-05-20T13:21:02.792,23.400,-0.916,0.215,-0.044
1684581662802,2023-05-20T13:21:02.802,23.410,-0.921,0.221,-0.034
1684581662812,2023-05-20T13:21:02.812,23.420,-0.898,0.211,-0.038
1684581662822,2023-05-20T13:21:02.822,23.430,-0.888,0.225,-0.052
1684581662832,2023-05-20T13:21:02.832,23.440,-0.896,0.248,-0.048
1684581662842,2023-05-20T13:21:02.842,23.450,-0.889,0.218,-0.042
1684581662852,2023-05-20T13:21:02.852,23.460,-0.885,0.194,-0.052
1684581662862,2023-05-20T13:21:02.862,23.470,-0.891,0.170,-0.072
1684581662872,2023-05-20T13:21:02.872,23.480,-0.909,0.164,-0.095
1684581662882,2023-05-20T13:21:02.882,23.490,-0.912,0.137,-0.084
1684581662892,2023-05-20T13:21:02.892,23.500,-0.922,0.104,-0.068
1684581662902,2023-05-20T13:21:02.902,23.510,-0.938,0.102,-0.063
1684581662912,2023-05-20T13:21:02.912,23.520,-0.923,0.115,-0.039
1684581662922,2023-05-20T13:21:02.922,23.530,-0.929,0.116,-0.056
1684581662932,2023-05-20T13:21:02.932,23.540,-0.900,0.103,-0.046
1684581662942,2023-05-20T13:21:02.942,23.550,-0.900,0.104,-0.023
1684581662952,2023-05-20T13:21:02.952,23.560,-0.900,0.103,-0.021
1684581662962,2023-05-20T13:21:02.962,23.570,-0.878,0.068,-0.031
1684581662972,2023-05-20T13:21:02.972,23.580,-0.894,0.069,-0.024
1684581662982,2023-05-20T13:21:02.982,23.590,-0.915,0.037,-0.038
1684581662992,2023-05-20T13:21:02.992,23.600,-0.921,-0.007,-0.028
1684581663002,2023-05-20T13:21:03.002,23.610,-0.907,-0.014,-0.012
1684581663012,2023-05-20T13:21:03.012,23.620,-0.886,-0.011,-0.002
1684581663022,2023-05-20T13:21:03.022,23.630,-0.875,-0.023,-0.003
1684581663032,2023-05-20T13:21:03.032,23.640,-0.880,-0.039,-0.027
1684581663042,2023-05-20T13:21:03.042,23.650,-0.883,-0.039,-0.013
1684581663052,2023-05-20T13:21:03.052,23.660,-0.896,-0.037,-0.022
1684581663062,2023-05-20T13:21:03.062,23.670,-0.889,-0.031,-0.043
1684581663072,2023-05-20T13:21:03.072,23.680,-0.875,-0.018,-0.047
1684581663082,2023-05-20T13:21:03.082,23.690,-0.873,0.004,-0.074
1684581663092,2023-05-20T13:21:03.092,23.700,-0.878,0.041,-0.106
1684581663102,2023-05-20T13:21:03.102,23.710,-0.893,0.054,-0.157
1684581663112,2023-05-20T13:21:03.112,23.720,-0.888,0.028,-0.142
1684581663122,2023-05-20T13:21:03.122,23.730,-0.881,0.026,-0.098
1684581663132,2023-05-20T13:21:03.132,23.740,-0.881,0.020,-0.094
1684581663142,2023-05-20T13:21:03.142,23.750,-0.877,0.011,-0.098
1684581663152,2023-05-20T13:21:03.152,23.760,-0.886,0.000,-0.056
1684581663162,2023-05-20T13:21:03.162,23.770,-0.907,0.000,-0.027
1684581663172,2023-05-20T13:21:03.172,23.780,-0.935,-0.008,-0.045
1684581663182,2023-05-20T13:21:03.182,23.790,-0.942,-0.017,-0.063
1684581663192,2023-05-20T13:21:03.192,23.800,-0.938,-0.021,-0.054
1684581663202,2023-05-20T13:21:03.202,23.810,-0.928,-0.019,-0.009
1684581663212,2023-05-20T13:21:03.212,23.820,-0.911,0.013,-0.021
1684581663222,2023-05-20T13:21:03.222,23.830,-0.914,0.030,-0.044
1684581663232,2023-05-20T13:21:03.232,23.840,-0.911,0.028,-0.047
1684581663242,2023-05-20T13:21:03.242,23.850,-0.943,0.029,-0.061
1684581663252,2023-05-20T13:21:03.252,23.860,-0.965,0.009,-0.064
1684581663262,2023-05-20T13:21:03.262,23.870,-0.954,-0.006,-0.076
1684581663272,2023-05-20T13:21:03.272,23.880,-0.940,-0.011,-0.079
1684581663282,2023-05-20T13:21:03.282,23.890,-0.939,-0.014,-0.087
1684581663292,2023-05-20T13:21:03.292,23.900,-0.958,-0.022,-0.118
1684581663302,2023-05-20T13:21:03.302,23.910,-0.953,-0.049,-0.111
1684581663312,2023-05-20T13:21:03.312,23.920,-0.939,-0.040,-0.115
1684581663322,2023-05-20T13:21:03.322,23.930,-0.954,-0.052,-0.106
1684581663332,2023-05-20T13:21:03.332,23.940,-0.942,-0.071,-0.121
1684581663342,2023-05-20T13:21:03.342,23.950,-0.937,-0.096,-0.152
1684581663352,2023-05-20T13:21:03.352,23.960,-0.937,-0.090,-0.154
1684581663362,2023-05-20T13:21:03.362,23.970,-0.951,-0.107,-0.192
1684581663372,2023-05-20T13:21:03.372,23.980,-0.957,-0.140,-0.194
1684581663382,2023-05-20T13:21:03.382,23.990,-0.946,-0.184,-0.177
1684581663392,2023-05-20T13:21:03.392,24.000,-0.927,-0.176,-0.156
1684581663402,2023-05-20T13:21:03.402,24.010,-0.941,-0.162,-0.163
1684581663412,2023-05-20T13:21:03.412,24.020,-0.949,-0.178,-0.137
1684581663422,2023-05-20T13:21:03.422,24.030,-0.922,-0.167,-0.107
1684581663432,2023-05-20T13:21:03.432,24.040,-0.921,-0.138,-0.125
1684581663442,2023-05-20T13:21:03.442,24.050,-0.950,-0.115,-0.156
1684581663452,2023-05-20T13:21:03.452,24.060,-0.957,-0.119,-0.137
1684581663462,2023-05-20T13:21:03.462,24.070,-0.922,-0.119,-0.131
1684581663472,2023-05-20T13:21:03.472,24.080,-0.916,-0.126,-0.148
1684581663482,2023-05-20T13:21:03.482,24.090,-0.933,-0.147,-0.156
1684581663492,2023-05-20T13:21:03.492,24.100,-0.939,-0.171,-0.155
1684581663502,2023-05-20T13:21:03.502,24.110,-0.939,-0.177,-0.162
1684581663512,2023-05-20T13:21:03.512,24.120,-0.933,-0.187,-0.162
1684581663522,2023-05-20T13:21:03.522,24.130,-0.928,-0.198,-0.158
1684581663532,2023-05-20T13:21:03.532,24.140,-0.931,-0.225,-0.157
1684581663542,2023-05-20T13:21:03.542,24.150,-0.930,-0.250,-0.166
1684581663552,2023-05-20T13:21:03.552,24.160,-0.919,-0.255,-0.172
1684581663562,2023-05-20T13:21:03.562,24.170,-0.928,-0.242,-0.155
1684581663572,2023-05-20T13:21:03.572,24.180,-0.940,-0.258,-0.138
1684581663582,2023-05-20T13:21:03.582,24.190,-0.938,-0.273,-0.147
1684581663592,2023-05-20T13:21:03.592,24.200,-0.937,-0.263,-0.155
1684581663602,2023-05-20T13:21:03.602,24.210,-0.938,-0.233,-0.164
1684581663612,2023-05-20T13:21:03.612,24.220,-0.927,-0.190,-0.167
1684581663622,2023-05-20T13:21:03.622,24.230,-0.916,-0.152,-0.155
1684581663632,2023-05-20T13:21:03.632,24.240,-0.924,-0.126,-0.151
1684581663642,2023-05-20T13:21:03.642,24.250,-0.935,-0.119,-0.155
1684581663652,2023-05-20T13:21:03.652,24.260,-0.933,-0.133,-0.161
1684581663662,2023-05-20T13:21:03.662,24.270,-0.938,-0.163,-0.169
1684581663672,2023-05-20T13:21:03.672,24.280,-0.938,-0.177,-0.170
1684581663682,2023-05-20T13:21:03.682,24.290,-0.939,-0.190,-0.167
1684581663692,2023-05-20T13:21:03.692,24.300,-0.936,-0.201,-0.159
1684581663702,2023-05-20T13:21:03.702,24.310,-0.922,-0.204,-0.160
1684581663712,2023-05-20T13:21:03.712,24.320,-0.923,-0.205,-0.161
1684581663722,2023-05-20T13:21:03.722,24.330,-0.927,-0.200,-0.166
1684581663732,2023-05-20T13:21:03.732,24.340,-0.928,-0.197,-0.168
1684581663742,2023-05-20T13:21:03.742,24.350,-0.933,-0.208,-0.173
1684581663752,2023-05-20T13:21:03.752,24.360,-0.931,-0.220,-0.165
1684581663762,2023-05-20T13:21:03.762,24.370,-0.925,-0.226,-0.152
1684581663772,2023-05-20T13:21:03.772,24.380,-0.919,-0.211,-0.164
1684581663782,2023-05-20T13:21:03.782,24.390,-0.925,-0.186,-0.169
1684581663792,2023-05-20T13:21:03.792,24.400,-0.931,-0.167,-0.163
1684581663802,2023-05-20T13:21:03.802,24.410,-0.933,-0.166,-0.161
1684581663812,2023-05-20T13:21:03.812,24.420,-0.932,-0.175,-0.162
1684581663822,2023-05-20T13:21:03.822,24.430,-0.937,-0.189,-0.164
1684581663832,2023-05-20T13:21:03.832,24.440,-0.932,-0.193,-0.164
1684581663842,2023-05-20T13:21:03.842,24.450,-0.926,-0.191,-0.152
1684581663852,2023-05-20T13:21:03.852,24.460,-0.934,-0.188,-0.152
1684581663862,2023-05-20T13:21:03.862,24.470,-0.936,-0.188,-0.157
1684581663872,2023-05-20T13:21:03.872,24.480,-0.931,-0.196,-0.156
1684581663882,2023-05-20T13:21:03.882,24.490,-0.924,-0.197,-0.161
1684581663892,2023-05-20T13:21:03.892,24.500,-0.927,-0.206,-0.164
1684581663902,2023-05-20T13:21:03.902,24.510,-0.927,-0.224,-0.159
1684581663912,2023-05-20T13:21:03.912,24.520,-0.927,-0.224,-0.164
1684581663922,2023-05-20T13:21:03.922,24.530,-0.927,-0.218,-0.168
1684581663932,2023-05-20T13:21:03.932,24.540,-0.929,-0.215,-0.164
1684581663942,2023-05-20T13:21:03.942,24.550,-0.928,-0.210,-0.165
1684581663952,2023-05-20T13:21:03.952,24.560,-0.928,-0.201,-0.167
1684581663962,2023-05-20T13:21:03.962,24.570,-0.931,-0.194,-0.165
1684581663972,2023-05-20T13:21:03.972,24.580,-0.932,-0.191,-0.157
1684581663982,2023-05-20T13:21:03.982,24.590,-0.932,-0.184,-0.156
1684581663992,2023-05-20T13:21:03.992,24.600,-0.933,-0.185,-0.162
1684581664002,2023-05-20T13:21:04.002,24.610,-0.929,-0.201,-0.154
1684581664012,2023-05-20T13:21:04.012,24.620,-0.929,-0.206,-0.155
1684581664022,2023-05-20T13:21:04.022,24.630,-0.933,-0.205,-0.169
1684581664032,2023-05-20T13:21:04.032,24.640,-0.930,-0.202,-0.161
1684581664042,2023-05-20T13:21:04.042,24.650,-0.923,-0.197,-0.165
1684581664052,2023-05-20T13:21:04.052,24.660,-0.928,-0.189,-0.166
1684581664062,2023-05-20T13:21:04.062,24.670,-0.936,-0.182,-0.158
1684581664072,2023-05-20T13:21:04.072,24.680,-0.934,-0.191,-0.157
1684581664082,2023-05-20T13:21:04.082,24.690,-0.932,-0.207,-0.163
1684581664092,2023-05-20T13:21:04.092,24.700,-0.927,-0.230,-0.161
1684581664102,2023-05-20T13:21:04.102,24.710,-0.918,-0.240,-0.156
1684581664112,2023-05-20T13:21:04.112,24.720,-0.919,-0.237,-0.164
1684581664122,2023-05-20T13:21:04.122,24.730,-0.927,-0.219,-0.167
1684581664132,2023-05-20T13:21:04.132,24.740,-0.932,-0.198,-0.166
1684581664142,2023-05-20T13:21:04.142,24.750,-0.935,-0.197,-0.156
1684581664152,2023-05-20T13:21:04.152,24.760,-0.927,-0.211,-0.145
1684581664162,2023-05-20T13:21:04.162,24.770,-0.922,-0.219,-0.155
1684581664172,2023-05-20T13:21:04.172,24.780,-0.927,-0.218,-0.159
1684581664182,2023-05-20T13:21:04.182,24.790,-0.933,-0.215,-0.152
1684581664192,2023-05-20T13:21:04.192,24.800,-0.937,-0.203,-0.153
1684581664202,2023-05-20T13:21:04.202,24.810,-0.934,-0.188,-0.154
1684581664212,2023-05-20T13:21:04.212,24.820,-0.925,-0.178,-0.148
1684581664222,2023-05-20T13:21:04.222,24.830,-0.923,-0.177,-0.153
1684581664232,2023-05-20T13:21:04.232,24.840,-0.924,-0.185,-0.164
1684581664242,2023-05-20T13:21:04.242,24.850,-0.931,-0.192,-0.163
1684581664252,2023-05-20T13:21:04.252,24.860,-0.938,-0.198,-0.163
1684581664262,2023-05-20T13:21:04.262,24.870,-0.937,-0.205,-0.169
1684581664272,2023-05-20T13:21:04.272,24.880,-0.931,-0.205,-0.165
1684581664282,2023-05-20T13:21:04.282,24.890,-0.928,-0.205,-0.158
1684581664292,2023-05-20T13:21:04.292,24.900,-0.927,-0.205,-0.161
1684581664302,2023-05-20T13:21:04.302,24.910,-0.927,-0.198,-0.168
1684581664312,2023-05-20T13:21:04.312,24.920,-0.930,-0.201,-0.171
1684581664322,2023-05-20T13:21:04.322,24.930,-0.922,-0.209,-0.158
1684581664332,2023-05-20T13:21:04.332,24.940,-0.919,-0.224,-0.160
1684581664342,2023-05-20T13:21:04.342,24.950,-0.923,-0.230,-0.165
1684581664352,2023-05-20T13:21:04.352,24.960,-0.930,-0.226,-0.166
1684581664362,2023-05-20T13:21:04.362,24.970,-0.936,-0.219,-0.161
1684581664372,2023-05-20T13:21:04.372,24.980,-0.933,-0.213,-0.158
1684581664382,2023-05-20T13:21:04.382,24.990,-0.925,-0.209,-0.156
1684581664392,2023-05-20T13:21:04.392,25.000,-0.924,-0.203,-0.157
1684581664402,2023-05-20T13:21:04.402,25.010,-0.927,-0.207,-0.153
1684581664412,2023-05-20T13:21:04.412,25.020,-0.926,-0.214,-0.149
1684581664422,2023-05-20T13:21:04.422,25.030,-0.925,-0.219,-0.157
1684581664432,2023-05-20T13:21:04.432,25.040,-0.928,-0.223,-0.163
1684581664442,2023-05-20T13:21:04.442,25.050,-0.932,-0.224,-0.163
1684581664452,2023-05-20T13:21:04.452,25.060,-0.928,-0.224,-0.162
1684581664462,2023-05-20T13:21:04.462,25.070,-0.924,-0.224,-0.155
1684581664472,2023-05-20T13:21:04.472,25.080,-0.926,-0.221,-0.151
1684581664482,2023-05-20T13:21:04.482,25.090,-0.926,-0.219,-0.153
1684581664492,2023-05-20T13:21:04.492,25.100,-0.930,-0.214,-0.155
1684581664502,2023-05-20T13:21:04.502,25.110,-0.931,-0.210,-0.152
1684581664512,2023-05-20T13:21:04.512,25.120,-0.926,-0.207,-0.147
1684581664522,2023-05-20T13:21:04.522,25.130,-0.928,-0.205,-0.151
1684581664532,2023-05-20T13:21:04.532,25.140,-0.929,-0.208,-0.153
1684581664542,2023-05-20T13:21:04.542,25.150,-0.928,-0.211,-0.158
1684581664552,2023-05-20T13:21:04.552,25.160,-0.929,-0.212,-0.167
